user_tag	1	2	3	4	5	6	7	8	9	10	11	12
D0773	13.0	8.0	4.0	2.0	17.0	18.0	22.0	21.0	5.0	4.0	11.0	18.0
D0774	8.0	14.0	15.0	14.0	4.0	8.0	4.0	11.0	12.0	8.0	11.0	16.0
D0177			89.0	151.0	34.0							
D0780	38.0	18.0	22.0	41.0	34.0	66.0	43.0	46.0	12.0	7.0	12.0	19.0
D0180	2.0	0.0	4.0	0.0	3.0	2.0	8.0	3.0	2.0	0.0	3.0	3.0
D0182	74.0	2.0	46.0	10.0	2.0		32.0	28.0	6.0	1.0	3.0	8.0
D0783		17.0	37.0	54.0	71.0	66.0	58.0	69.0	21.0			
D0185	27.0	20.0	59.0	48.0	2.0	13.0	12.0	0.0	10.0	19.0	49.0	12.0
D0794	102.0	58.0	7.0	8.0	5.0	17.0	0.0	10.0	9.0	32.0	5.0	24.0
D0795	21.0	12.0	41.0	25.0	16.0	31.0	28.0	18.0	19.0	8.0	3.0	4.0
D0802	10.0	22.0	33.0	33.0	19.0	23.0	11.0	72.0	58.0	12.0	30.0	12.0
D0803	170.0	38.0	11.0	11.0	13.0	52.0	44.0	19.0	1.0	1.0	0.0	35.0
D0190	4.0		0.0		3.0	1.0	9.0	43.0	38.0	153.0	17.0	5.0
D0192	34.0	30.0	39.0	65.0	54.0	26.0	19.0	6.0	8.0	21.0	38.0	28.0
D0807	70.0	64.0	56.0	42.0	28.0	43.0	58.0	8.0	5.0	22.0	32.0	35.0
D0808	4.0	1.0	5.0	18.0	9.0	15.0	15.0	15.0	7.0	6.0	2.0	3.0
D0809	39.0	65.0	47.0	40.0	41.0	88.0	48.0	32.0	38.0	23.0	25.0	33.0
D0811	11.0	13.0	8.0	23.0	27.0	12.0	37.0	24.0	8.0	2.0	3.0	7.0
D0812	15.0	9.0	6.0	14.0	27.0	14.0	17.0	45.0	10.0	19.0	29.0	24.0
D0814	62.0	56.0	84.0	44.0	62.0	35.0	48.0	27.0	3.0			44.0
D0194	45.0	75.0	191.0	40.0	40.0	10.0	78.0	45.0	48.0	30.0	36.0	127.0
D0817	37.0	24.0	72.0	70.0	47.0	71.0	102.0	119.0	67.0	22.0	9.0	21.0
D0818			5.0	10.0	39.0	13.0	20.0	34.0	16.0			
D0820	15.0	18.0	21.0	24.0	19.0	14.0	17.0	20.0	6.0	13.0	21.0	10.0
D0822	71.0	34.0	80.0	35.0	37.0	27.0	23.0	18.0	3.0			0.0
D0824								155.0	157.0			
D0828	37.0	43.0	17.0	27.0	59.0	60.0	30.0	32.0	41.0	24.0	12.0	32.0
D0829	15.0	12.0	26.0	18.0	8.0	46.0	92.0	47.0	28.0	19.0	18.0	15.0
D0831	19.0	13.0	18.0	24.0	46.0	29.0	24.0	23.0	17.0	41.0	27.0	24.0
D0833	8.0	4.0	8.0	32.0	50.0	90.0	34.0	20.0	36.0	17.0	17.0	11.0
D0834	3.0	2.0	1.0	6.0	17.0	16.0	22.0	18.0	6.0	4.0	1.0	6.0
D0835	35.0	20.0	25.0	20.0	19.0	46.0	25.0	31.0	45.0	31.0	19.0	29.0
D0197	40.0	22.0	21.0	44.0	23.0	7.0	14.0	4.0	5.0	4.0	6.0	15.0
D0836	14.0	42.0	48.0	19.0	28.0	23.0	22.0	27.0	30.0	11.0	13.0	15.0
D0837		19.0	95.0	107.0	142.0	92.0	85.0	92.0	36.0			
D0198	13.0	11.0	58.0	24.0	39.0	41.0	33.0	74.0	25.0	29.0	32.0	32.0
D0838	24.0	19.0	16.0	12.0	4.0	25.0	15.0	13.0	73.0	33.0	15.0	24.0
D0840			25.0	32.0	42.0	70.0	190.0	147.0	13.0			
D0844	77.0	50.0	69.0	67.0	38.0	61.0	115.0	85.0	37.0	38.0	43.0	59.0
D0845			1.0	6.0				0.0	2.0			
D0846								57.0	106.0			
D0848	81.0	73.0	76.0	73.0	101.0	59.0	55.0	62.0	51.0	30.0	36.0	46.0
D0851	19.0	24.0	15.0	22.0	18.0	19.0	27.0	24.0	11.0	11.0	26.0	25.0
D0853	22.0	41.0	16.0	13.0	26.0	39.0	67.0	35.0	42.0	42.0	73.0	27.0
D0205		13.0	514.0	427.0	335.0							
D0855	32.0	11.0	18.0	14.0	10.0	41.0	51.0	48.0	63.0	43.0	47.0	63.0
D0856	28.0	37.0	63.0	23.0	11.0	59.0	69.0	151.0	64.0	43.0	104.0	39.0
D0857						278.0	324.0	246.0	57.0			
D0859	37.0	32.0	42.0	37.0	31.0	18.0	32.0	21.0	16.0	18.0	15.0	22.0
D0210	45.0	48.0	71.0	57.0	41.0	65.0	109.0	60.0	51.0	22.0	41.0	48.0
D0861					26.0	90.0	80.0	60.0	26.0			
D0862	36.0	20.0	21.0	50.0	28.0	51.0	10.0	16.0	11.0			14.0
D0212	3.0	0.0	8.0	2.0	4.0	2.0	1.0	0.0	4.0	4.0	3.0	5.0
D0213	33.0	26.0	9.0	8.0	1.0							35.0
D0865	19.0	33.0	28.0	58.0	43.0	49.0	32.0	32.0	36.0	26.0	30.0	21.0
D0214	19.0	7.0	7.0	4.0	2.0		60.0	129.0	47.0	48.0	42.0	44.0
D0216				24.0	28.0	41.0	55.0	72.0	14.0			
D0869	56.0	48.0	70.0	67.0	61.0	35.0	43.0	53.0	40.0	44.0	39.0	43.0
D0872	72.0	33.0	18.0	18.0	72.0	41.0	45.0	64.0	81.0	63.0	82.0	76.0
D0873	7.0	1.0	15.0	7.0	8.0	1.0	9.0	4.0	3.0	5.0	3.0	6.0
D0225	76.0	85.0	87.0	105.0	63.0							
D0876	5.0	3.0	2.0	1.0	10.0	5.0	15.0	17.0	6.0	6.0	7.0	6.0
D0226	4.0	4.0	13.0	3.0	9.0			13.0	10.0	7.0	5.0	4.0
D0882	54.0	35.0	57.0	85.0	110.0	114.0	113.0	83.0	62.0	32.0	47.0	66.0
D0229	44.0	40.0	20.0	38.0	32.0	6.0	11.0	13.0	45.0	59.0	33.0	38.0
D0885	35.0	15.0	27.0	97.0	86.0	105.0	96.0	57.0	25.0	30.0	39.0	44.0
D0230	45.0	57.0	38.0	189.0	127.0	94.0	71.0	61.0	46.0	12.0	21.0	16.0
D0886	45.0	46.0	42.0	41.0	64.0	41.0	55.0	53.0	28.0	60.0	55.0	47.0
D0232	24.0	23.0	31.0	20.0	19.0	30.0	29.0	35.0	16.0	38.0	46.0	58.0
D0891	34.0	25.0	35.0	35.0	40.0	54.0	40.0	38.0	39.0	36.0	37.0	36.0
D0895			0.0	24.0	28.0	26.0	10.0	34.0	13.0			
D0896	9.0	27.0	14.0	18.0	23.0	9.0	14.0	33.0	6.0	4.0	26.0	42.0
D0235	26.0	93.0	88.0	71.0	44.0	5.0	8.0	8.0	1.0	3.0	26.0	25.0
D0900	3.0	4.0	1.0	3.0		0.0	3.0	9.0	3.0	1.0	1.0	1.0
D0236		133.0	171.0	166.0	111.0							
D0904	27.0	20.0	45.0	36.0	54.0	55.0	44.0	53.0	33.0	37.0	16.0	31.0
D0239	46.0	39.0	58.0	50.0	36.0	58.0	51.0	48.0	53.0	57.0	58.0	44.0
D0241	21.0	20.0	24.0	17.0	25.0	21.0	30.0	24.0	9.0	10.0	15.0	24.0
D0909					0.0	80.0	139.0	90.0	26.0			
D0242	41.0	32.0	98.0	66.0	61.0	49.0	40.0	37.0	23.0	15.0	9.0	21.0
D0910	27.0	24.0	26.0	16.0	32.0	18.0	13.0	7.0	7.0	13.0	24.0	15.0
D0912	54.0	24.0	54.0	32.0	62.0	37.0	91.0	109.0	25.0	15.0	39.0	63.0
D0244	18.0	28.0	57.0	39.0	46.0	85.0	75.0	52.0	46.0	37.0	31.0	42.0
D0913	3.0	3.0	9.0	19.0	0.0	13.0	22.0	14.0	8.0	30.0	13.0	11.0
D0917	6.0	13.0	20.0	14.0	12.0	32.0	69.0	67.0	12.0	33.0	48.0	23.0
D0918	13.0	9.0	18.0	35.0	28.0	55.0	26.0	26.0	15.0	17.0	17.0	161.0
D0919	25.0	21.0	44.0	34.0	28.0	46.0	31.0	30.0	39.0	25.0	24.0	17.0
D0920	31.0	32.0	26.0	36.0	42.0	14.0	20.0	44.0	15.0	9.0	20.0	9.0
D0245	8.0	1.0	3.0	11.0	23.0	3.0	5.0	4.0	19.0	5.0	13.0	18.0
D0922	34.0	47.0	37.0	33.0	22.0	15.0	45.0	36.0	31.0	18.0	30.0	28.0
D0246	14.0	10.0	19.0	12.0	22.0	9.0	7.0	13.0	6.0	9.0	11.0	18.0
D0923	1.0	2.0	9.0	3.0	5.0	5.0	6.0	14.0	4.0	6.0	4.0	0.0
D0250	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0		1.0	0.0	
D0924	48.0	51.0	61.0	43.0	19.0	48.0	48.0	32.0	20.0	32.0	77.0	60.0
D0925	4.0	9.0	9.0	10.0	15.0	14.0	18.0	12.0	2.0	8.0	4.0	4.0
D0252	26.0	8.0	20.0	18.0	5.0		20.0	22.0	22.0	14.0	19.0	24.0
D0928				46.0	57.0	40.0	33.0	103.0	67.0			
D0929	34.0	24.0	9.0	7.0	17.0	27.0	28.0	26.0	27.0	12.0	34.0	12.0
D0254		297.0	236.0	48.0	13.0							
D0931	4.0	3.0	47.0	53.0	65.0	86.0	34.0	35.0	6.0	14.0	9.0	8.0
D0256	4.0	7.0	4.0	1.0	2.0			13.0	7.0	7.0	6.0	10.0
D0932	4.0	37.0	45.0	35.0	39.0	64.0	30.0	27.0	6.0			
D0934	24.0	35.0	17.0	30.0	28.0	13.0	13.0	24.0	18.0	17.0	21.0	26.0
D0260	21.0	4.0	30.0	29.0	11.0		12.0	7.0	10.0	5.0	1.0	1.0
D0935	39.0	50.0	30.0	22.0	38.0	41.0	38.0	60.0	41.0	38.0	5.0	8.0
D0936	11.0	11.0	44.0	18.0	23.0	25.0	7.0	7.0	8.0	36.0	17.0	9.0
D0937	44.0	32.0	13.0	29.0	17.0	20.0	13.0	15.0	17.0	30.0	4.0	16.0
D0261	43.0	29.0	50.0	42.0	37.0	16.0	21.0	20.0	26.0	22.0	34.0	43.0
D0262	53.0	28.0	25.0	44.0	47.0			15.0	71.0	58.0	62.0	43.0
D0938	7.0	15.0	16.0	9.0	7.0	8.0	11.0	12.0	5.0	9.0	10.0	11.0
D0263	51.0	9.0	55.0	90.0	78.0					32.0	75.0	123.0
D0940		32.0	99.0	64.0	56.0	91.0	52.0	7.0	1.0			
D0941	46.0	59.0	69.0	64.0	55.0	62.0	73.0	50.0	34.0	78.0	102.0	53.0
D0942	46.0	37.0	28.0	40.0	42.0	32.0	26.0	37.0	27.0	31.0	42.0	40.0
D0943						135.0	132.0	338.0	77.0			
D0944	34.0	28.0	50.0	55.0	26.0	29.0	36.0	19.0	45.0	89.0	48.0	72.0
D0265	57.0	47.0	42.0	58.0	30.0				8.0	21.0	29.0	58.0
D0945	19.0	17.0	26.0	13.0	41.0	41.0	19.0	48.0	30.0	21.0	32.0	27.0
D0946	12.0	22.0	36.0	19.0	37.0	26.0	24.0	18.0	12.0	18.0	15.0	26.0
D0947	4.0	4.0	5.0	7.0	10.0	23.0	9.0	9.0	20.0	15.0	4.0	4.0
D0267	30.0	28.0	38.0	43.0	38.0	30.0	25.0	24.0	24.0	28.0	42.0	42.0
D0948	10.0	9.0	1.0	1.0	4.0	15.0	11.0	9.0	3.0	3.0	2.0	5.0
D0268			65.0	54.0	38.0							
D0270	11.0	25.0	23.0	16.0	15.0	10.0	5.0	9.0	15.0	11.0	23.0	23.0
D0271	10.0	5.0	16.0	14.0	8.0	8.0	12.0	6.0	13.0	4.0	10.0	6.0
D0950			38.0	37.0	37.0	63.0	28.0	33.0	14.0			
D0951	3.0	4.0	4.0	6.0	13.0	5.0	9.0	11.0	8.0	2.0	12.0	8.0
D0952	66.0	28.0	68.0	52.0	50.0	54.0	59.0	43.0	16.0		11.0	51.0
D0953	140.0	92.0	37.0	27.0	18.0	18.0	26.0	42.0	39.0	26.0	39.0	48.0
D0954	19.0	11.0	11.0	9.0	10.0	4.0	6.0	13.0	6.0	9.0	42.0	8.0
D0273	129.0	98.0	87.0	64.0	62.0	37.0	38.0	43.0	56.0	68.0	77.0	117.0
D0955	21.0	20.0	21.0	30.0	30.0	41.0	19.0	15.0	26.0	14.0	25.0	34.0
D0956	28.0	25.0	24.0	15.0	21.0	32.0	48.0	43.0	18.0	35.0	41.0	25.0
D0957	44.0	47.0	109.0	101.0	123.0	139.0	174.0	148.0	64.0	23.0	26.0	38.0
D0274	27.0	23.0	25.0	37.0	54.0	45.0	56.0	32.0	33.0	41.0	22.0	19.0
D0275	12.0	13.0	55.0	22.0	6.0	4.0	62.0	43.0	33.0	26.0	20.0	11.0
D0959	33.0	34.0	64.0	55.0	44.0	51.0	16.0	26.0	28.0	49.0	33.0	30.0
D0960	42.0	23.0	29.0	27.0	50.0	60.0	37.0	45.0	19.0	20.0	17.0	18.0
D0280	99.0	75.0	54.0	28.0	39.0					1.0	57.0	47.0
D0282	13.0	3.0	6.0	8.0	9.0	10.0	21.0	9.0	13.0	15.0	27.0	21.0
D0284	56.0	35.0	51.0	63.0	26.0	44.0	46.0	67.0	23.0	27.0	47.0	48.0
D0968	25.0	36.0	60.0	41.0	87.0	70.0	101.0	54.0	17.0	71.0	29.0	36.0
D0972	9.0	5.0	11.0	9.0	12.0	6.0	14.0	27.0	65.0	82.0	8.0	10.0
D0979	10.0	34.0	34.0	20.0	60.0	33.0	40.0	33.0	25.0	22.0	31.0	18.0
D0980	101.0	73.0	69.0	87.0	58.0	95.0	74.0	71.0	27.0	66.0	77.0	59.0
D0291	116.0	70.0	84.0	91.0	32.0			59.0	127.0	104.0	78.0	79.0
D0995	49.0	25.0	32.0	35.0	19.0	29.0	79.0	66.0	88.0	80.0	51.0	45.0
D0299			3.0	5.0	0.0							
D1021	70.0	65.0	44.0	49.0	73.0	86.0	49.0	61.0	89.0	68.0	55.0	43.0
D1037	22.0	18.0	29.0	39.0	34.0	23.0	22.0	23.0	16.0	14.0	14.0	22.0
D1038					295.0	272.0	132.0	83.0	44.0			
D1040						104.0	134.0	161.0	82.0			
D0315	2.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0
D0318	163.0	158.0	147.0	120.0	132.0							129.0
D1056			4.0	2.0	0.0	15.0	4.0		11.0	57.0	3.0	3.0
D1059	26.0	13.0	25.0	85.0	43.0	79.0	70.0	42.0	41.0	51.0	102.0	39.0
D1060	69.0	31.0	71.0	64.0	44.0	49.0	60.0	53.0	88.0	53.0	113.0	130.0
D1090	15.0	23.0	20.0	26.0	34.0	46.0	30.0	26.0	30.0	25.0	15.0	23.0
D1105	57.0	65.0	75.0	35.0	54.0	51.0	25.0	33.0	33.0	29.0	9.0	31.0
D0346		32.0	97.0	47.0	29.0							
D1112	13.0	28.0	22.0	23.0	48.0	32.0	38.0	56.0	34.0	21.0	19.0	26.0
D1113	40.0	62.0	50.0	42.0	31.0	33.0	27.0	16.0	11.0	7.0	6.0	30.0
D1116									1.0	6.0	12.0	2.0
D0365	184.0	33.0	48.0	17.0	39.0	36.0	61.0	178.0	1.0	16.0	9.0	78.0
D1136	32.0	33.0	19.0	59.0	57.0	49.0	24.0	22.0	7.0	8.0	9.0	26.0
D0367	5.0	8.0	5.0	1.0	4.0	10.0	11.0	15.0	19.0	10.0	19.0	3.0
D1141	21.0	28.0	30.0	34.0	39.0	33.0	31.0	36.0	33.0	31.0	28.0	29.0
D0370	31.0	33.0	43.0	32.0	14.0	20.0	26.0	41.0	24.0	17.0	32.0	40.0
D1149	100.0	35.0	27.0	20.0	13.0	14.0	10.0	10.0	16.0	11.0	10.0	30.0
D1150	24.0	31.0	22.0	27.0	34.0	66.0	56.0	60.0	57.0	34.0	45.0	36.0
D1156	42.0	24.0	34.0	25.0	47.0	76.0	49.0	48.0	26.0	61.0	25.0	32.0
D0388	28.0	16.0	18.0	30.0	40.0	35.0	24.0	62.0	64.0	38.0	32.0	23.0
D1175			28.0	28.0	39.0	61.0	46.0	111.0	34.0			
D0401	2.0	17.0	173.0	152.0	37.0	0.0		0.0		0.0	4.0	0.0
D1183	19.0	17.0	24.0	10.0	11.0	14.0	42.0	45.0	11.0	20.0	21.0	24.0
D1184	32.0	32.0	25.0	50.0	60.0	60.0	82.0	91.0	49.0	46.0	38.0	29.0
D1195			35.0	74.0	86.0	53.0	53.0	86.0	44.0			
D1201	41.0	22.0	19.0	6.0	13.0	47.0	54.0	49.0	46.0	33.0	33.0	32.0
D0429	55.0	37.0	36.0	45.0	35.0	33.0	22.0	13.0	14.0	46.0	55.0	43.0
D0431			4.0	45.0	115.0	91.0	70.0	39.0	22.0			
D0435	11.0	14.0	9.0	14.0	16.0	2.0	7.0	12.0	20.0	11.0	17.0	19.0
D1210					112.0	157.0	198.0	100.0	18.0			
D0440	43.0	56.0	78.0	75.0	65.0	45.0	53.0	45.0	19.0	14.0	28.0	31.0
D0001	50.0	20.0	26.0	7.0	69.0	41.0	37.0	42.0	63.0	53.0	46.0	46.0
D0443	32.0	10.0	27.0	28.0	42.0	66.0	58.0	23.0	21.0	8.0	14.0	35.0
D0445	36.0	24.0	23.0	17.0	15.0	26.0	29.0	31.0	25.0	27.0	18.0	29.0
D0446	62.0	57.0	47.0	44.0	54.0	63.0	60.0	112.0	59.0	78.0	59.0	43.0
D0448	48.0	41.0	31.0	33.0	23.0	27.0	35.0	38.0	48.0	23.0	24.0	24.0
D0003	11.0	164.0	169.0	201.0	192.0							
D0450	33.0	49.0	34.0	55.0	74.0	91.0	77.0	63.0	60.0	30.0	27.0	31.0
D0452		12.0	36.0	47.0	33.0	52.0	56.0	73.0	57.0			
D0005		8.0	144.0	64.0	89.0							
D0453				52.0	20.0	10.0	60.0	148.0	74.0			
D0454	4.0	8.0	10.0	10.0	6.0	6.0	6.0	15.0	41.0	18.0	24.0	10.0
D0007	17.0	6.0	6.0	16.0	17.0	5.0	8.0	3.0	7.0	10.0	9.0	14.0
D0008	33.0	32.0	31.0	40.0	13.0					20.0	38.0	57.0
D0455						5.0	130.0	117.0	23.0			
D0009	45.0	35.0	55.0	57.0	43.0	54.0	65.0	38.0	81.0	72.0	72.0	56.0
D0010	52.0	46.0	68.0	66.0	48.0	74.0	61.0	45.0	38.0	43.0	28.0	29.0
D0459	21.0	26.0	42.0	37.0	18.0	30.0	51.0	52.0	68.0	61.0	40.0	30.0
D0460	40.0	47.0	47.0	85.0	64.0	63.0	104.0	113.0	101.0	64.0	48.0	45.0
D0012	82.0	69.0	80.0	85.0	61.0	24.0	11.0	20.0	35.0	44.0	44.0	48.0
D0464	111.0	66.0	51.0	54.0	105.0	96.0	73.0	36.0	23.0	29.0	26.0	8.0
D0465	200.0	162.0	88.0	35.0	5.0	4.0	15.0	188.0	238.0	3.0	4.0	23.0
D0467	29.0	9.0	4.0	3.0	6.0	5.0	11.0	0.0	38.0	30.0	42.0	12.0
D0469	10.0	21.0	19.0	11.0	11.0	21.0	13.0	12.0	11.0	13.0	7.0	14.0
D0470	47.0	60.0	62.0	28.0	57.0	56.0	44.0	63.0	51.0	15.0	25.0	40.0
D0473	20.0	16.0	23.0	13.0	20.0	18.0	9.0	6.0	1.0			5.0
D0474	0.0		8.0	10.0	25.0	8.0	10.0	9.0	149.0	114.0	15.0	0.0
D0013	6.0	34.0	77.0	75.0	46.0	26.0	15.0	6.0	15.0	18.0	12.0	28.0
D0017	1.0	1.0									0.0	
D0018	54.0	60.0	41.0	84.0	23.0						2.0	19.0
D0019	70.0	136.0	94.0	63.0	46.0	14.0	16.0	59.0	54.0	9.0	16.0	32.0
D0021	61.0	65.0	75.0	47.0	51.0	0.0	8.0	38.0	18.0	13.0	39.0	66.0
D0481	68.0	42.0	69.0	36.0	42.0	102.0	90.0	56.0	19.0		44.0	59.0
D0482	24.0	5.0	6.0	12.0	13.0	7.0	12.0	5.0	9.0	6.0	4.0	2.0
D0483	15.0	14.0	31.0	27.0	18.0	31.0	36.0	36.0	20.0	22.0	20.0	31.0
D0486	57.0	14.0	44.0	28.0	28.0	28.0	59.0	52.0	17.0	9.0	3.0	37.0
D0487	15.0	18.0	12.0	48.0	14.0	15.0	39.0	29.0	43.0	21.0	15.0	21.0
D0488	19.0	22.0	36.0	18.0	26.0	40.0	43.0	40.0	33.0	18.0	17.0	33.0
D0489	0.0	38.0	35.0	51.0	49.0	39.0	41.0	19.0	8.0			
D0022	61.0	34.0	55.0	84.0	78.0	23.0	26.0	17.0	24.0	49.0	7.0	7.0
D0490	10.0	19.0	21.0	22.0	20.0	25.0	38.0	8.0	0.0			
D0492	3.0	5.0	8.0	9.0	7.0	1.0	7.0	10.0	8.0	5.0	9.0	5.0
D0496	48.0	41.0	38.0	35.0	21.0	27.0	39.0	26.0	21.0	14.0	9.0	33.0
D0497	8.0	8.0	12.0	11.0	33.0	57.0	33.0	55.0	26.0	42.0	18.0	10.0
D0498	1.0	2.0	2.0	25.0	56.0	32.0	28.0	21.0	40.0	71.0	25.0	14.0
D0023	34.0	63.0	95.0	38.0	64.0	88.0	118.0	124.0	46.0			
D0500	54.0	44.0	30.0	16.0	24.0	45.0	29.0	15.0	63.0	99.0	129.0	105.0
D0504	8.0	15.0	12.0	13.0	15.0	9.0	8.0	11.0	9.0	8.0	9.0	9.0
D0032		1.0	105.0	40.0	58.0							
D0033	68.0	83.0	84.0	94.0	64.0	22.0	77.0	30.0	39.0	20.0	20.0	40.0
D0514	3.0	1.0	1.0	1.0	12.0	21.0	27.0	27.0	6.0	1.0	0.0	7.0
D0035	31.0	23.0	51.0	40.0	73.0	78.0	31.0	51.0	37.0	34.0	56.0	36.0
D0515	33.0	33.0	68.0	59.0	32.0	24.0	40.0	24.0	26.0	19.0	21.0	22.0
D0516	178.0	107.0	57.0	34.0	1.0	3.0	15.0	59.0	64.0	217.0	144.0	227.0
D0038	16.0	15.0	76.0	32.0	47.0	41.0	19.0	22.0	14.0	10.0	1.0	12.0
D0039	22.0	19.0	28.0	64.0	42.0	12.0	6.0	23.0	1.0	4.0	8.0	28.0
D0040	36.0	27.0	31.0	38.0	14.0	51.0	35.0	74.0	57.0	10.0	22.0	67.0
D0519	27.0	35.0	64.0	121.0	117.0	80.0	65.0	26.0	22.0	27.0	32.0	43.0
D0520							207.0	179.0	19.0			
D0524	14.0	13.0	18.0	14.0	18.0	19.0	6.0	8.0	12.0	9.0	9.0	16.0
D0528			19.0	83.0	93.0	36.0	51.0	64.0	17.0			
D0530	45.0	76.0	30.0	36.0	11.0	17.0	6.0	13.0	18.0	55.0	40.0	32.0
D0533								257.0	159.0			
D0534		22.0	90.0	69.0	92.0	170.0	152.0	137.0	29.0			
D0046	31.0	30.0	42.0	34.0	41.0	38.0	60.0	32.0	39.0	20.0	22.0	30.0
D0535	0.0	0.0	1.0	0.0	3.0	7.0	7.0	2.0	1.0	0.0	4.0	3.0
D0536		3.0	18.0	27.0	41.0	27.0	28.0	40.0	28.0			
D0048	33.0	46.0	38.0	22.0	33.0	27.0	33.0	38.0	21.0	26.0	31.0	25.0
D0540	42.0	36.0	56.0	79.0	91.0	55.0	52.0	53.0	58.0	25.0	46.0	27.0
D0542	9.0	8.0	13.0	11.0	11.0	6.0	7.0	5.0	1.0			
D0050	9.0	29.0	24.0	27.0	37.0	24.0	45.0	13.0	20.0	15.0	16.0	10.0
D0544	69.0	35.0	83.0	62.0	92.0	93.0	74.0	68.0	15.0	6.0	36.0	62.0
D0545	29.0	23.0	5.0	18.0	7.0	35.0	25.0	80.0	28.0	17.0	11.0	21.0
D0559	35.0	30.0	32.0	26.0	24.0	31.0	21.0	15.0	21.0	26.0	36.0	42.0
D0562	11.0	16.0	15.0	18.0	27.0	21.0	16.0	16.0	4.0	5.0	7.0	14.0
D0058	36.0	29.0	19.0	46.0	39.0	6.0	20.0	28.0	22.0	34.0	45.0	52.0
D0059	26.0	17.0	21.0	15.0	3.0		2.0	0.0	0.0	26.0	44.0	8.0
D0564				169.0	137.0	45.0	45.0	28.0	20.0			
D0567	80.0	31.0	55.0	28.0	43.0	45.0	47.0	32.0	69.0	86.0	106.0	104.0
D0571	38.0	16.0	22.0	28.0	29.0	28.0	16.0	30.0	17.0	31.0	17.0	50.0
D0573						65.0	76.0	56.0	46.0	82.0	27.0	
D0574	25.0	25.0	22.0	22.0	14.0	16.0	18.0	24.0	31.0	23.0	15.0	31.0
D0075	10.0	9.0	15.0	15.0	13.0	1.0	6.0	3.0	14.0	9.0	6.0	9.0
D0595		9.0										0.0
D0596	54.0	49.0	31.0	35.0	47.0	30.0	42.0	57.0	69.0	38.0	39.0	43.0
D0597	3.0	10.0	11.0	8.0	18.0	10.0	7.0	13.0	12.0	20.0	13.0	11.0
D0598	16.0	6.0	4.0	3.0	4.0	5.0	10.0	22.0	20.0	23.0	26.0	1.0
D0079	6.0	11.0	6.0	3.0	2.0	0.0	4.0	5.0	3.0	2.0	6.0	4.0
D0080			157.0	354.0	291.0							
D0081	23.0	18.0	8.0	6.0	9.0		10.0	98.0	40.0	57.0	33.0	23.0
D0604	58.0	32.0	36.0	52.0	34.0	27.0	26.0	65.0	76.0	80.0	76.0	63.0
D0605	22.0	27.0	14.0	20.0	19.0	30.0	16.0	19.0	16.0	29.0	12.0	14.0
D0608	12.0	32.0	19.0	30.0	40.0	49.0	19.0	38.0	56.0	12.0	17.0	7.0
D0609		14.0	31.0	7.0	5.0	23.0	18.0	17.0	11.0			
D0083	4.0	20.0	56.0	22.0	41.0	63.0	37.0	2.0	7.0	14.0	0.0	2.0
D0085			14.0	82.0	46.0							
D0086	72.0	52.0	90.0	78.0	52.0							26.0
D0087	13.0	7.0	12.0	5.0	4.0	20.0	16.0	51.0	9.0	17.0	21.0	17.0
D0610	40.0	21.0	41.0	45.0	58.0	30.0	31.0	45.0	30.0	31.0	22.0	26.0
D0088	4.0	9.0	10.0	6.0	1.0	4.0	6.0	11.0	1.0	0.0	4.0	12.0
D0613	37.0	30.0	31.0	34.0	42.0	45.0	38.0	47.0	12.0		29.0	44.0
D0614	4.0	2.0	7.0	13.0	9.0	9.0	34.0	25.0	15.0	8.0	8.0	2.0
D0090					2.0	10.0	7.0	3.0	3.0			
D0091	87.0	71.0	69.0	61.0	45.0			15.0	49.0	32.0	42.0	52.0
D0616	72.0	42.0	30.0	99.0	14.0	31.0	34.0	40.0	23.0	10.0	21.0	25.0
D0617	9.0	42.0	14.0	34.0	19.0	38.0	7.0	21.0	24.0	65.0	11.0	14.0
D0093		19.0	161.0	192.0	92.0							
D0620	0.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0
D0621	6.0	26.0	13.0	31.0	23.0	16.0	14.0	25.0	14.0	13.0	14.0	11.0
D0623	19.0	20.0	81.0	144.0	88.0	41.0	49.0	18.0	32.0	62.0	13.0	13.0
D0624	72.0	46.0	52.0	45.0	42.0	51.0	52.0	57.0	31.0	34.0	41.0	74.0
D0625	12.0	27.0	24.0	18.0	16.0	19.0	9.0	7.0	7.0	7.0	3.0	10.0
D0098	33.0	27.0	26.0	14.0	20.0	19.0	25.0	24.0	15.0	13.0	23.0	9.0
D0099	79.0	17.0	8.0	2.0	3.0	8.0	6.0	13.0	7.0	6.0	5.0	38.0
D0627	1.0	47.0	54.0	55.0	68.0	31.0	79.0	50.0	3.0			
D0628	0.0	4.0	5.0	3.0	6.0	3.0	3.0	10.0	1.0	1.0	0.0	0.0
D0100	53.0	28.0	44.0	29.0	24.0	8.0	31.0	50.0	28.0	32.0	43.0	48.0
D0631	35.0	40.0	30.0	20.0	21.0	25.0	14.0	50.0	48.0	43.0	12.0	28.0
D0632	30.0	13.0	11.0	9.0	16.0	25.0	33.0	28.0	8.0	5.0	18.0	8.0
D0634	100.0	85.0	55.0	38.0	36.0	21.0	24.0	16.0	18.0	142.0	135.0	95.0
