user_tag	1	2	3	4	5	6	7	8	9	10	11	12
R5164	1.0	0.0	2.0	1.0	0.0	3.0		0.0			1.0	2.0
R8445	65.0	17.0										30.0
R4358	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
R7378	16.0	5.0							8.0	16.0	9.0	20.0
R0188	73.0	20.0								113.0	117.0	90.0
R0146	9.0	0.0							3.0	5.0	5.0	4.0
R1465	191.0	43.0										164.0
R0078	492.0	62.0										
R7878	12.0	15.0	15.0	10.0	10.0	6.0	9.0	14.0	6.0	5.0	5.0	9.0
R2084	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0
R1282	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R2759	1.0									0.0	3.0	2.0
R2246	47.0	50.0	27.0	60.0	41.0	36.0	22.0	19.0	10.0	36.0	46.0	42.0
R2795	32.0	20.0	48.0	38.0	17.0	10.0	1.0	38.0	20.0	8.0	13.0	9.0
R4218	27.0	11.0	43.0	43.0	52.0	48.0	40.0	56.0	40.0	45.0	25.0	17.0
R7807											0.0	
R0044	22.0	11.0	14.0	9.0	20.0	4.0	5.0	15.0	6.0	20.0	13.0	9.0
R8333	57.0	27.0	18.0	9.0	11.0	9.0	16.0	14.0	14.0	46.0	37.0	16.0
R0440	36.0	7.0							65.0	77.0	58.0	45.0
R0047	2.0	0.0	4.0	1.0	2.0	8.0	11.0	12.0	4.0	8.0	12.0	8.0
R5488	276.0	88.0										
R8213	176.0	29.0								47.0	211.0	217.0
R6591	34.0	18.0	17.0	20.0	20.0	19.0	21.0	25.0	23.0	20.0	14.0	19.0
R0331	3.0	0.0								2.0	1.0	0.0
R6192	28.0	14.0	14.0	14.0	6.0	4.0	7.0	8.0	13.0	32.0	15.0	22.0
R8654	52.0	20.0	26.0	25.0	25.0	35.0	31.0	18.0	58.0	37.0	29.0	25.0
R0425	38.0	15.0	10.0	16.0	13.0	48.0	13.0	15.0	6.0	20.0	54.0	18.0
R7084	0.0										0.0	0.0
R6610	1.0	0.0		3.0	7.0	3.0	4.0	2.0	6.0	29.0	12.0	0.0
R3140	33.0	19.0	18.0	17.0	12.0	14.0	7.0	8.0	9.0	11.0	15.0	31.0
R8152	109.0	12.0		61.0	80.0	59.0	55.0	98.0	67.0	64.0	56.0	60.0
R6401	68.0	34.0	39.0	29.0	46.0	11.0	24.0	48.0	12.0	31.0	21.0	49.0
R7158	23.0	24.0	48.0	50.0	51.0	19.0	26.0	11.0	22.0	12.0	17.0	32.0
R7187	75.0	14.0							24.0	41.0	47.0	70.0
R8361	7.0	2.0							14.0	123.0	38.0	25.0
R0033	48.0	5.0		14.0	18.0	19.0	24.0	21.0	37.0	25.0	22.0	20.0
R5731				0.0		0.0	0.0	1.0	65.0			0.0
R2919	0.0	0.0			0.0	0.0		0.0	0.0		0.0	0.0
R3640	175.0								83.0	194.0	173.0	120.0
R4913	59.0	9.0			1.0	38.0	52.0	93.0	91.0	42.0	61.0	38.0
R6896	31.0	6.0										
R3197	38.0	8.0	7.0	9.0	10.0	10.0	6.0	12.0	25.0	89.0	19.0	34.0
R0730	0.0		1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
R5321	2.0	0.0										0.0
R5459	14.0	8.0				8.0	22.0	28.0	42.0	20.0	16.0	6.0
R8711	7.0	0.0										2.0
R4155	15.0	3.0									2.0	4.0
R1894	105.0	21.0										31.0
R7751	0.0											
R4493	22.0	26.0	21.0	13.0	23.0	26.0	35.0	49.0	28.0	29.0	43.0	47.0
R3239	90.0	15.0							52.0	158.0	52.0	43.0
R4223	50.0	6.0				36.0	32.0	38.0	25.0	26.0	55.0	58.0
R0935	238.0	103.0										
R2106	9.0	2.0								4.0	7.0	11.0
R1878	2.0	0.0										
R2837	7.0	0.0									0.0	9.0
R3166	22.0	2.0		59.0	34.0	20.0	22.0	44.0	28.0	53.0	14.0	9.0
R2016	61.0	11.0										25.0
R3346	296.0	26.0										
R7799			0.0				0.0					0.0
R8210												0.0
R1880	0.0	0.0							0.0	0.0	0.0	0.0
R2923	0.0			0.0		0.0			0.0		0.0	0.0
R8117	0.0	0.0							0.0	0.0	0.0	0.0
R8320										0.0		0.0
R5456	0.0							0.0	0.0	0.0	0.0	1.0
R7347	0.0	0.0	0.0		0.0		1.0		4.0	0.0	0.0	2.0
R2093	0.0								0.0	0.0	0.0	
R0226	25.0	7.0			39.0	83.0	63.0	61.0	34.0	46.0	38.0	31.0
R0463	5.0	16.0	20.0	5.0	9.0	9.0	6.0	5.0	4.0	8.0	9.0	13.0
R2502	9.0	2.0								0.0	20.0	14.0
R9054	15.0	15.0	33.0	42.0	35.0	47.0	40.0	33.0	23.0	53.0	47.0	16.0
R6939	135.0	32.0										
R8924	12.0	6.0						4.0	6.0	10.0	25.0	27.0
R6359	12.0	3.0	1.0	2.0	2.0	5.0	2.0	12.0	37.0	27.0	18.0	20.0
R5105	39.0	22.0	18.0	19.0	21.0	20.0	29.0	26.0	16.0	21.0	13.0	13.0
R6347	137.0	12.0							83.0	70.0	41.0	81.0
R2526	56.0	213.0										
R5359	159.0	34.0						12.0	34.0	31.0	84.0	136.0
R5958	1.0	0.0							0.0	1.0	0.0	1.0
R7461	41.0	18.0	18.0	40.0	38.0	53.0	36.0	24.0	20.0	22.0	22.0	45.0
R1520	0.0	0.0									0.0	0.0
R5512	0.0									0.0		
R0838	1.0	3.0	7.0	7.0	8.0	1.0	3.0	2.0	0.0	0.0	2.0	2.0
R6484	74.0										70.0	331.0
R4117	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0
R8499	0.0	0.0				2.0	0.0	0.0	2.0	1.0	0.0	1.0
R6084	2.0	5.0	0.0	1.0	5.0	3.0	3.0	7.0	3.0	8.0	6.0	4.0
R3174	30.0	15.0	12.0	15.0	15.0	14.0	26.0	21.0	22.0	20.0	19.0	36.0
R7317	1.0	0.0				1.0	0.0	1.0	1.0	1.0	1.0	0.0
R1213	52.0	9.0									30.0	53.0
R3915	11.0	7.0	18.0	5.0	9.0	6.0	3.0	10.0	10.0	6.0	9.0	9.0
R1798	43.0	21.0	15.0	21.0	9.0	22.0	20.0	14.0	18.0	23.0	30.0	32.0
R4584	53.0	66.0	90.0	71.0	43.0	30.0	30.0	43.0	29.0	50.0	62.0	102.0
R4992	0.0		0.0	0.0	1.0	1.0	0.0	0.0		0.0	1.0	0.0
R0224	33.0	3.0					34.0	50.0	31.0	35.0	24.0	33.0
R7539	21.0	1.0					17.0	22.0	55.0	42.0	19.0	13.0
R4054	5.0	3.0	7.0	17.0	7.0	14.0	11.0	13.0	13.0	23.0	7.0	4.0
R2772	5.0	1.0		7.0	15.0	12.0	5.0	7.0	7.0	3.0	4.0	4.0
R1701	6.0	2.0	8.0	5.0	2.0	5.0	2.0	8.0	4.0	6.0	9.0	9.0
R5351	0.0		0.0	0.0				0.0	0.0	0.0	0.0	
R3460	44.0	14.0						30.0	45.0	37.0	53.0	38.0
R6559	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
R4823								0.0			0.0	
R6011	71.0	14.0	14.0	38.0	58.0	40.0	54.0	64.0	89.0	41.0	18.0	24.0
R5219	0.0											
R0755	9.0	26.0										
R6980	4.0						1.0	3.0	2.0	3.0	3.0	3.0
R6841	3.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	5.0	3.0	0.0	1.0
R8516	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0
R8610	0.0								6.0	1.0	0.0	0.0
R8128										0.0	0.0	0.0
R0118	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0
R3310	40.0	5.0			23.0	110.0	74.0	71.0	36.0	68.0	32.0	39.0
R4881	22.0	16.0	32.0	37.0	12.0	30.0	35.0	26.0	59.0	42.0	36.0	23.0
R7166	40.0	29.0	52.0	33.0	50.0	15.0	58.0	32.0	29.0	41.0	38.0	31.0
R3511	57.0	26.0	33.0	16.0	16.0	35.0	31.0	10.0	101.0	90.0	69.0	29.0
R8915	133.0	27.0								74.0	85.0	122.0
R8581	14.0	19.0	11.0	3.0	2.0	2.0	2.0	20.0	16.0	6.0	7.0	14.0
R6296	0.0											
R7891	12.0	1.0	6.0	0.0	8.0	5.0	12.0	18.0	13.0	12.0	7.0	3.0
R3090	13.0	3.0	7.0	9.0	11.0	14.0	10.0	4.0	4.0	5.0	11.0	14.0
R1738	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0
R1587	47.0	8.0			43.0	61.0	67.0	38.0	32.0	38.0	49.0	33.0
R8946	74.0	15.0									30.0	72.0
R1001	0.0											
R5397	7.0	2.0				3.0	22.0	15.0	18.0	10.0	14.0	15.0
R0715	9.0	13.0	29.0	2.0		3.0	1.0	4.0	3.0	18.0	25.0	17.0
R3672	33.0	54.0	24.0	16.0	34.0	51.0	92.0	49.0	23.0	25.0	25.0	70.0
R0498	12.0	2.0	5.0	7.0	3.0	0.0	1.0	0.0	2.0	4.0	3.0	10.0
R7203	37.0	17.0	36.0	38.0	32.0	18.0	37.0	18.0	31.0	23.0	19.0	26.0
R2387	11.0	2.0		16.0	37.0	30.0	11.0	12.0	6.0	22.0	6.0	10.0
R8871	302.0	51.0										113.0
R4208	0.0	0.0								0.0	0.0	0.0
R6856	26.0								40.0	20.0	16.0	42.0
R3425	27.0	21.0	33.0	33.0	38.0	31.0	39.0	34.0	33.0	27.0	13.0	30.0
R0448	119.0	20.0										14.0
R3768	0.0	0.0						0.0			0.0	
R5228	112.0	3.0	13.0	91.0	89.0	45.0	14.0	7.0	15.0	23.0	44.0	37.0
R3031	19.0	39.0	91.0	44.0	38.0	34.0	39.0	62.0	35.0	49.0	31.0	32.0
R5037	10.0	60.0	86.0	12.0	45.0	41.0	33.0	18.0	4.0	3.0	0.0	3.0
R8860	2.0	1.0	5.0	3.0	1.0	3.0	0.0	2.0	5.0	6.0	3.0	3.0
R8409	49.0	1.0	0.0							0.0	0.0	66.0
R2306	35.0	2.0			56.0	96.0	53.0	45.0	41.0	27.0	41.0	27.0
R4586	19.0	40.0	34.0	31.0	24.0	19.0	19.0	24.0	25.0	18.0	11.0	17.0
R5892		0.0	0.0		0.0	3.0	0.0	1.0	1.0	3.0	1.0	
R6804	27.0	8.0										4.0
R3677							56.0	77.0	117.0	72.0	53.0	15.0
R3299							0.0					
R5994	10.0	0.0				7.0	1.0	21.0	13.0	8.0	4.0	18.0
R2621	102.0	5.0								89.0	127.0	103.0
R4059	26.0	1.0					90.0	33.0	32.0	45.0	27.0	17.0
R1937	1.0	3.0	1.0	2.0	1.0	2.0	3.0	6.0	3.0	2.0	6.0	1.0
R7669	108.0	28.0							29.0	169.0	172.0	164.0
R6750	0.0											0.0
R5387	26.0	27.0	34.0	35.0	41.0	52.0	42.0	39.0	57.0	17.0	33.0	37.0
R4944	1.0	0.0						1.0	1.0	2.0	2.0	3.0
R2340	24.0	10.0	130.0	19.0	2.0	26.0	45.0	28.0	74.0	32.0	80.0	41.0
R0027	121.0	48.0	38.0	37.0	67.0	50.0	36.0	25.0	26.0	23.0	82.0	56.0
R6814	18.0	10.0	12.0	8.0	7.0	19.0	7.0	14.0	21.0	24.0	16.0	15.0
R1782	2.0										0.0	1.0
R8036								0.0				
R4689	17.0	9.0										
R3935											0.0	0.0
R8424	24.0	17.0	21.0	16.0	15.0	22.0	14.0	18.0	27.0	25.0	19.0	22.0
R5683	11.0	40.0	17.0	25.0	32.0	37.0	38.0	30.0	25.0	18.0	10.0	27.0
R4953	28.0	4.0						49.0	37.0	15.0	27.0	46.0
R6963	41.0	20.0	11.0	14.0	35.0	82.0	36.0	26.0	38.0	28.0	12.0	51.0
R0859	0.0	0.0		4.0	1.0	4.0	6.0	3.0	5.0	6.0	2.0	2.0
R4331	0.0	0.0	0.0	0.0		0.0	1.0			0.0		1.0
R3829	21.0	12.0	10.0	10.0	10.0	10.0	10.0	11.0	10.0	19.0	21.0	20.0
R3520	1.0									0.0		0.0
R8219	12.0	10.0	14.0	8.0	13.0	20.0	26.0	20.0	26.0	33.0	18.0	16.0
R3482	13.0	6.0	45.0	46.0	7.0	9.0	9.0	19.0	9.0	25.0	9.0	15.0
R5190	0.0	1.0		0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0
R3873	0.0	1.0									0.0	0.0
R4741	6.0	2.0								3.0	0.0	5.0
R6445	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
R4911	2.0	0.0		1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	
R7354	0.0	0.0		0.0	0.0	0.0	1.0	0.0	3.0	1.0	23.0	
R1585					0.0			0.0		1.0	0.0	
R1357	0.0				0.0						0.0	
R6902	0.0	0.0								0.0	0.0	0.0
R2909	58.0	34.0	52.0	38.0	32.0	37.0	38.0	62.0	61.0	58.0	73.0	57.0
R5638											0.0	0.0
R1942	1.0					0.0		0.0	0.0	0.0	0.0	0.0
R4901	112.0	23.0								103.0	236.0	154.0
R6773	2.0	7.0	6.0	5.0	4.0	10.0	3.0	5.0	8.0	5.0	3.0	2.0
R0900	8.0	1.0						98.0	121.0	71.0	76.0	8.0
R1203	5.0	0.0							4.0	4.0	2.0	8.0
R0943	0.0	1.0					0.0	1.0	0.0	1.0	4.0	0.0
R6481	0.0	0.0		0.0		0.0	0.0	0.0		0.0	0.0	0.0
R1673											0.0	
R1111	0.0	0.0	0.0			0.0	0.0	0.0	0.0		0.0	
R4540	2.0	6.0	7.0	9.0	10.0	23.0	3.0	4.0	4.0	3.0	4.0	7.0
R6863	38.0	33.0	44.0	16.0	9.0	14.0	2.0	11.0	30.0	29.0	38.0	34.0
R8214	45.0	121.0										
R1736	9.0	5.0	16.0	22.0	14.0	12.0	11.0	11.0	12.0	7.0	10.0	17.0
R9112	25.0	10.0	13.0	2.0	11.0	1.0	1.0	0.0	2.0	3.0	8.0	9.0
R1838	123.0	28.0								46.0	103.0	70.0
R3169	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0		1.0	0.0
R4998	22.0	13.0	8.0	18.0	40.0	17.0	10.0	7.0	15.0	12.0	18.0	8.0
R1891	0.0		0.0	6.0	0.0	2.0	3.0	1.0		0.0	1.0	2.0
R5100	7.0	4.0	8.0	6.0	8.0	2.0	1.0	8.0	6.0	6.0	7.0	7.0
R6113	118.0	84.0	6.0	0.0	2.0	16.0	26.0	17.0	19.0	9.0	24.0	116.0
R7046	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R4378	3.0	0.0	0.0			1.0	1.0		0.0		0.0	3.0
R1415	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
R5492								0.0				
R2274	2.0	20.0										
R0628	47.0	41.0	23.0	14.0	18.0	11.0	46.0	20.0	18.0	23.0	29.0	66.0
R0191	23.0	20.0	20.0	24.0	47.0	20.0	12.0	48.0	18.0	21.0	5.0	17.0
R7874	10.0	8.0	12.0	3.0	4.0	1.0	3.0	4.0	0.0	6.0	17.0	10.0
R7036	2.0	3.0										
R8431	38.0	9.0	19.0	109.0	34.0	51.0	41.0	37.0	57.0	28.0	38.0	18.0
R3337	30.0	11.0				10.0	23.0	42.0	129.0	19.0	42.0	74.0
R6626	16.0	10.0	8.0	9.0	4.0	9.0	9.0	9.0	9.0	10.0	15.0	13.0
R1368	119.0	14.0								178.0	194.0	210.0
R6437	0.0										1.0	0.0
R7628	57.0	44.0	55.0	38.0	54.0	56.0	42.0	71.0	52.0	52.0	34.0	44.0
R1114	1.0	4.0	4.0	3.0	12.0	9.0	7.0	3.0	2.0	4.0	1.0	0.0
R5600		0.0			0.0					1.0	0.0	
R0839	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
R7509	2.0	3.0										
R0124	21.0	0.0										
R2982	116.0	30.0										
R0931	18.0	22.0	9.0	8.0	21.0	25.0	19.0	12.0	42.0	35.0	48.0	11.0
R1758	4.0	4.0	2.0	2.0	6.0	4.0	0.0	0.0	2.0	12.0	4.0	3.0
R6989	11.0	3.0	0.0	8.0	1.0	2.0	3.0	3.0	9.0	5.0	4.0	1.0
R2564	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	0.0
R7010	17.0	3.0				36.0	10.0	15.0	8.0	29.0	30.0	14.0
R5062	0.0	0.0										
R1900	39.0	4.0		47.0	124.0	134.0	60.0	116.0	30.0	60.0	36.0	31.0
R8398	15.0	4.0	2.0	0.0	1.0	3.0	7.0	4.0	5.0	5.0	12.0	8.0
R5783	0.0									0.0	2.0	1.0
R5200	54.0	6.0				18.0	73.0	39.0	32.0	33.0	31.0	60.0
R5229	18.0	3.0									2.0	1.0
R5787				0.0	0.0	0.0	0.0	0.0		0.0		0.0
R3127	21.0	25.0	18.0	18.0	17.0	16.0	28.0	21.0	18.0	10.0	18.0	33.0
R6358	75.0	16.0	31.0	18.0	23.0	31.0	25.0	19.0	56.0	28.0	26.0	22.0
R2605								7.0	9.0	1.0	4.0	3.0
R1843	23.0	3.0									7.0	15.0
R6699	0.0	1.0							0.0	4.0	2.0	8.0
R3223	312.0	74.0										193.0
R7104	76.0	31.0	36.0	24.0	18.0	4.0	12.0	27.0	38.0	28.0	86.0	41.0
R4652	7.0	11.0	5.0	4.0	3.0	2.0	7.0	3.0	3.0	6.0	2.0	6.0
R1451	20.0	10.0	25.0	4.0	30.0	36.0	80.0	186.0	68.0	30.0	31.0	39.0
R0731						0.0						0.0
R4021	25.0	20.0	79.0	92.0	71.0	43.0	43.0	25.0	28.0	39.0	45.0	33.0
R5112	0.0	2.0	4.0	2.0	9.0	3.0	1.0	3.0	1.0	1.0	1.0	0.0
R6225	2.0	3.0								2.0	2.0	8.0
R2248	41.0	36.0	99.0	24.0	14.0	12.0	14.0	23.0	36.0	47.0	48.0	67.0
R8588	7.0	0.0	4.0	1.0	3.0	1.0	2.0	2.0	6.0	2.0	6.0	5.0
R4441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
R1498	4.0	0.0										0.0
R0957		0.0			0.0			0.0		0.0	0.0	
R4085	3.0	6.0	3.0	4.0	1.0		1.0	10.0	5.0	6.0	4.0	6.0
R5586	33.0	9.0							65.0	79.0	71.0	72.0
R1490	67.0	20.0							34.0	49.0	79.0	68.0
R4589	29.0	24.0	35.0	30.0	26.0	30.0	43.0	17.0	22.0	24.0	22.0	22.0
R3362	17.0	11.0										
R1848	38.0	26.0	19.0	20.0	14.0	15.0	20.0	20.0	11.0	13.0	16.0	22.0
R4317	1.0	1.0										
R2000	9.0	2.0						20.0	36.0	22.0	6.0	7.0
R6934	44.0	37.0	47.0	34.0	38.0	37.0	39.0	21.0	36.0	33.0	53.0	36.0
R3420	186.0	31.0										1.0
R6744		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
R4055	192.0	31.0									132.0	276.0
R8864	50.0	41.0	49.0	49.0	52.0	44.0	81.0	81.0	67.0	75.0	76.0	69.0
R7798	0.0		0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0
R6421	2.0	4.0	6.0	3.0	0.0	0.0		0.0			0.0	0.0
R4433	1.0	114.0	69.0	22.0	24.0	4.0	2.0	5.0	5.0	4.0	1.0	0.0
R1496	48.0	23.0	29.0	55.0	60.0	64.0	70.0	49.0	50.0	36.0	41.0	24.0
R1896	98.0	16.0									118.0	37.0
R3530	58.0	42.0	40.0	29.0	23.0	39.0	20.0	23.0	72.0	67.0	56.0	62.0
R4033	0.0	0.0										
R4824	76.0							33.0	15.0		3.0	71.0
R5367	34.0	29.0								7.0	81.0	65.0
R7312	111.0	70.0	14.0	16.0	19.0	40.0	24.0	27.0	56.0	72.0	50.0	73.0
R0102	0.0	0.0								1.0	0.0	0.0
R1125	28.0	2.0			38.0	24.0	22.0	24.0	24.0	15.0	18.0	40.0
R3730	9.0	1.0					1.0	6.0	10.0	7.0	4.0	36.0
R3994	0.0	1.0	3.0	1.0	4.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0
R7240	14.0	22.0	39.0	24.0	9.0	21.0	27.0	23.0	1.0	15.0	15.0	9.0
R6085	48.0	0.0							93.0	101.0	154.0	108.0
R7033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R3389		0.0			0.0					0.0	0.0	
R1543	5.0	3.0	1.0	1.0	0.0	8.0	1.0	4.0	4.0	20.0	9.0	6.0
R7594	18.0	3.0	0.0	5.0	10.0	20.0	1.0	13.0	9.0	15.0	7.0	13.0
R3445	3.0	12.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R0596	10.0	6.0	3.0	2.0	6.0	4.0	4.0	4.0	5.0	2.0	7.0	8.0
R1239	25.0	28.0	13.0	15.0	6.0	19.0	19.0	25.0	31.0	31.0	26.0	44.0
R6752	17.0	1.0				241.0	215.0	198.0	105.0	67.0	13.0	19.0
R6964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R0170	8.0	1.0	9.0	12.0	5.0	5.0	3.0	3.0	11.0	2.0	4.0	3.0
R8329	8.0	3.0	1.0	15.0	6.0	4.0	1.0	0.0	1.0	2.0	5.0	2.0
R6015	27.0	20.0	16.0	36.0	31.0	27.0	19.0	13.0	13.0	32.0	51.0	34.0
R8599	54.0	13.0										
R4061	129.0	7.0										14.0
R3989	43.0	79.0	85.0	46.0	27.0	26.0	22.0	44.0	41.0	16.0	19.0	33.0
R3500	61.0	37.0	21.0	24.0	31.0	18.0	20.0	22.0	35.0	31.0	32.0	33.0
R8231	47.0	11.0				153.0	147.0	46.0	52.0	52.0	41.0	27.0
R7855	1.0	5.0	10.0	12.0	2.0	1.0	0.0	1.0	1.0	2.0	5.0	4.0
R5296	97.0	49.0	66.0	43.0	54.0	29.0	33.0	26.0	43.0	57.0	58.0	67.0
R0797	1.0	14.0	27.0	33.0	2.0	6.0	10.0	24.0	50.0	34.0	31.0	4.0
R4929	40.0	35.0	92.0	45.0	33.0	17.0	2.0	9.0	25.0	24.0	15.0	24.0
R6543	10.0	10.0	14.0	3.0	4.0	5.0	4.0	21.0	9.0	15.0	9.0	7.0
R2813	98.0	22.0							24.0	120.0	117.0	98.0
R4533	91.0	39.0	38.0	30.0	27.0	24.0	24.0	23.0	12.0	11.0	3.0	69.0
R7423	56.0	10.0										
R4511	52.0	53.0	46.0	47.0	80.0	44.0	63.0	71.0	60.0	63.0	91.0	79.0
R5494	175.0	27.0										63.0
R7443	6.0	3.0	5.0	6.0	6.0	4.0	3.0	4.0	8.0	1.0	1.0	11.0
R5449	53.0	26.0										
R8134	3.0	0.0	0.0	11.0	3.0	5.0	1.0	5.0	4.0	10.0	8.0	4.0
R0713	0.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0
R3747	16.0	10.0	15.0	14.0	12.0	6.0	19.0	19.0	24.0	17.0	18.0	26.0
R8857	12.0	7.0	0.0	4.0	8.0	5.0	6.0	11.0	13.0	5.0	10.0	7.0
R7611	19.0	10.0								26.0	22.0	16.0
R3883			0.0			0.0	0.0	0.0	1.0			0.0
R4678	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	4.0	1.0
R6572	3.0	1.0	2.0	0.0	1.0	2.0	4.0	3.0	1.0	3.0	2.0	0.0
R6300	0.0	0.0	0.0	0.0	2.0	5.0	0.0	3.0	3.0	2.0	1.0	1.0
R4715	0.0	0.0										
R5113	0.0					0.0	0.0	0.0	0.0	1.0	0.0	1.0
R0485	1.0				0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
R3195	0.0											
R6110	19.0	42.0	34.0	25.0	9.0	3.0	5.0	2.0	3.0	9.0	9.0	8.0
R8103	50.0	4.0								23.0	32.0	73.0
R3132	30.0	25.0	16.0	19.0	13.0	12.0	7.0	25.0	21.0	17.0	24.0	38.0
R2752	7.0	0.0										12.0
R3485	41.0	11.0	3.0	2.0	2.0	11.0	6.0	5.0	12.0	2.0	17.0	47.0
R0119	6.0	1.0	1.0	0.0	2.0		3.0	2.0	3.0	2.0	1.0	1.0
R1876	5.0	3.0	4.0	28.0	29.0	14.0	20.0	14.0	16.0	4.0	18.0	9.0
R3208	22.0	12.0	24.0	19.0	25.0	38.0	24.0	26.0	17.0	31.0	64.0	30.0
R4460	0.0		0.0	0.0	0.0				0.0			
R1211	0.0	0.0									0.0	0.0
R7356	21.0	6.0	9.0	7.0	15.0	27.0	16.0	6.0	4.0	41.0	26.0	13.0
R0544	7.0	6.0	4.0	8.0	4.0	10.0	18.0	11.0	12.0	7.0	4.0	6.0
R6865	6.0	13.0										
R4931	7.0	6.0	13.0	2.0	5.0	13.0	5.0	18.0	4.0	7.0	2.0	8.0
R6649	82.0	13.0			52.0	52.0	55.0	80.0	104.0	107.0	81.0	71.0
R2202	28.0	15.0	5.0	5.0	6.0	23.0	27.0	19.0	25.0	27.0	13.0	18.0
R0045			0.0			0.0		0.0	0.0			
R7497	1.0	0.0	1.0	1.0	8.0	12.0	49.0	55.0	78.0	62.0	14.0	3.0
R3680	153.0	59.0	39.0	38.0	34.0	73.0	60.0	72.0	59.0	66.0	54.0	76.0
R7143	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	3.0	3.0	0.0
R8425	0.0	0.0	0.0		0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
R2341	1.0	0.0					1.0	4.0	7.0	1.0	3.0	2.0
R7459	4.0	1.0			5.0	14.0	8.0	1.0	8.0	4.0	11.0	2.0
R2011	7.0									0.0	7.0	8.0
R4326	0.0	0.0										1.0
R3213	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0
R1220	43.0	4.0							22.0	73.0	99.0	141.0
R3900	37.0	2.0				5.0	13.0	20.0	31.0	56.0	24.0	43.0
R5365	20.0	14.0	17.0	9.0	10.0	38.0	53.0	33.0	21.0	49.0	17.0	17.0
R8964	0.0			2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
R0496	0.0									0.0	0.0	0.0
R5012	30.0	12.0	10.0	66.0	61.0	59.0	38.0	24.0	16.0	25.0	10.0	14.0
R1899	104.0	26.0							19.0	34.0	76.0	118.0
R5713								0.0	1.0	4.0	1.0	4.0
R1526	0.0	0.0				0.0	0.0	1.0	0.0		0.0	0.0
R7034	76.0	21.0				15.0	111.0	100.0	85.0	58.0	75.0	66.0
R8623	4.0	2.0						3.0	8.0	22.0	7.0	
R3214	8.0	1.0			1.0	6.0	8.0	9.0	9.0	4.0	4.0	9.0
R6929	21.0	29.0	12.0	15.0	11.0	29.0	21.0	12.0	16.0	29.0	29.0	35.0
R3237	154.0	40.0										89.0
R3664	221.0	27.0									84.0	211.0
R7349										0.0	0.0	0.0
R7943	52.0	28.0	38.0	45.0	26.0	27.0	40.0	32.0	35.0	52.0	72.0	47.0
R7224	0.0											
R9008					0.0	0.0	0.0		0.0	2.0		
R5695	230.0	44.0										93.0
R8075	18.0	14.0										
R2089	15.0	23.0										
R3732	4.0	1.0										0.0
R6411	3.0	0.0										
R5685	19.0	20.0	9.0	3.0	1.0	9.0	9.0	22.0	24.0	33.0	52.0	18.0
R4768	6.0	5.0	2.0	2.0	7.0	1.0	31.0	24.0	6.0	0.0	10.0	6.0
R8163	107.0	21.0										86.0
R5878	16.0	16.0	13.0	4.0	5.0	10.0	14.0	13.0	15.0	24.0	30.0	18.0
