num_runs	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Should statements
13	1.0970324591756766	0.9775354958258642	1.1345259981292335	2.1393325380511756	1.2333404622583848	1.1135677712301177	1.1920965025764874	1.0672823421168889	1.092087722169656	1.3858584567497463	1.0816159547028734
14	1.1186449520575317	1.1230609134103955	1.1446350203342537	2.0716636213008335	1.2714593274650061	1.1148485371543209	1.1619544998566165	1.0551378373153346	1.0097622410134754	1.3526917886883099	1.0779431597267808
15	1.0955529247548395	0.8917614290480391	1.1197476917736522	1.6864615763627817	1.1811696744642923	1.0654671219165337	1.2631000983167613	1.0749465911347982	0.9526559272050281	1.2809823859497844	1.0818855583112614
16	1.1303855125037912	0.9884428301861677	1.1652036173738276	1.7782842450633947	1.2484039605980488	1.1001387728444205	1.2114993209569418	1.0439768202338753	0.8370128050245589	1.4023488467626444	1.0663446645652594
17	1.0911087545328948	0.9147598156617063	1.1341754193029738	2.2843868030323207	1.2536435852811312	1.1204748242178044	1.308390022053399	1.1024974070902962	1.0093988738757227	1.372502894862861	1.0683372004991822
18	1.1017182329733861	0.998691737781919	1.120661287114992	1.74563064562429	1.2745076651572407	1.0573258184392067	1.2339982707904997	1.0550556323004565	0.7915050906938678	1.3241495830091872	1.0613390572388652
19	1.1056599153634403	0.9313851515250826	1.134701502503407	1.7099502615906852	1.240210440393573	1.0658455930690176	0.9822160552529096	1.1193090633983092	0.9615610936349244	1.3363978809409696	1.0469352205789562
20	1.06083997668944	0.9485522319201082	1.1110077416946895	1.5595718659856284	1.2060697725560794	1.0805560382647472	1.1167698951927119	1.0617344811924914	0.8594676278347146	1.3402153778151276	1.040135931492298
21	1.05957990775946	0.846112672777932	1.102176937839516	1.8791315310274634	1.1708819215797641	1.0462236920855212	1.308341706715027	0.9926962846867479	0.7254282391390968	1.3548860682346573	1.0299614287875432
22	1.108033712377455	0.9452814405275415	1.1289690969138126	1.60747603281071	1.2584365809354692	1.0752135584590523	0.9628853692740994	1.0525657707848208	0.9371537514727162	1.279951244127525	1.0677246957056095
23	1.0414761585751107	0.8337458020176797	1.1466260287585066	1.8025926955827178	1.2437739904255753	1.1133396360725347	1.0415983969184461	1.0536142567634252	0.9424338668160113	1.3126634469797156	1.0223604240412296
24	1.0478731231861163	1.0251430651267224	1.1175990505947004	1.736423658713749	1.200829842210093	1.0406000112132725	1.2988281159928714	1.0278640796340872	0.9498628360201242	1.3065957106172388	1.0490141847697807
25	1.0841704099529084	0.8979959764344994	1.132865591828737	1.9660896290509677	1.197816863284755	1.1224673800202711	1.262116454895639	1.08654730634229	0.8418488923347158	1.3279337734152408	1.0495416316093302
26	1.0695633849998352	0.9670459061875185	1.1232624854531215	1.8654897212105315	1.2166963149210615	1.0683551511469362	1.2947959347689857	1.0484942006736921	1.0371456745802805	1.3158344088857863	1.0526060062371192
27	1.1054020016011326	0.8216257623114048	1.1392423579696387	1.7428276842793138	1.2675459965368334	1.081426254413065	1.076699445669855	1.072740018833958	0.8490843181370756	1.2875149498223675	1.0714827523638208
28	1.0830188075958667	0.9326656931216821	1.1478534335135215	2.082067718867131	1.3442291754063274	1.086543734349675	1.1350755784101478	1.0267175657560659	0.9130174947070183	1.391213960379156	1.0508458904268507
29	1.1350696449887463	0.9158664766243216	1.141307250224537	1.9338151851620025	1.3133018122906883	1.1036142283598487	1.0843893700215426	1.0330106972955575	0.8040744887273226	1.382730119158654	1.0523118042727964
30	1.0614346629583322	1.0082987703929225	1.1155656857572704	1.7783293585684983	1.219370407033219	1.0776830211838615	1.01874508783278	0.9881667008247543	0.7625850051222874	1.3272490288891041	1.0335714101641618
31	1.1065186675577188	1.016752988002259	1.140316246886286	1.810177589027951	1.2797064133672027	1.1092853703363856	1.0937863611784957	1.0711720888752938	1.0129241481137936	1.27493083892189	1.055824940562903
32	1.1078477142583734	0.9928447450912591	1.1533439935187526	1.8123523032982494	1.2721663977891657	1.1625173982309887	1.0785818151587772	1.0634532840208237	0.9397061571282245	1.3428961032881983	1.0898576151107007
33	1.0985810918215408	0.8708457457319839	1.125889932372228	1.792240970824542	1.2286811945014025	1.0934761319121857	1.4593168068537725	1.070298471436885	0.9209465054778674	1.3534917156118549	1.0420477306586973
34	1.048040898804882	0.9332174576119668	1.1218247161220665	2.0225434033503404	1.2128145469105267	1.065279162235998	1.1623057869902933	1.044725599795289	0.959692893012719	1.3216802410528847	1.0449799617945772
35	1.0845349088356986	0.8513002656953211	1.098043040785213	1.8173542394776123	1.24743880971955	1.0701741432642875	1.1224564702105926	0.9911832514399684	0.9455140894591986	1.3240483108698402	1.0493549603710453
36	1.0644492997487853	0.8422871705657689	1.1260054571468538	1.6806370549499734	1.199829648246747	1.0464024014531759	1.1640742831621085	1.0303183204683315	0.8497422841329006	1.3713149598924603	1.0639658044955889
37	1.0807479267798277	0.978689968386939	1.140346240877726	1.5241750400152827	1.2181413780797317	1.0722160375983045	1.0938743772501673	1.0672228634769294	0.9423763829009442	1.3464805964264732	1.0598582052962722
38	1.0818307136036884	0.7894415305916267	1.1103773230593554	1.796482192172238	1.2129830735327771	1.0368105374745187	1.1364587634548102	1.0537752519523345	0.9051532060226162	1.284994433807248	1.0502028087071076
39	1.0973597860308975	0.9253666586512334	1.144235410259583	1.8324245306026252	1.19541719868227	1.066973595130678	1.3835425126307583	1.0715161539198825	0.9922859854737027	1.386225858259249	1.0718206691272045
40	1.085624349152107	0.8510202365766485	1.1313771183393762	1.7013618286265217	1.2696290605266716	1.0852636665005861	1.144423323867861	1.0389422973247677	0.9879864968449297	1.2992768095821485	1.052587574765059
41	1.0793695612895742	0.8472394375358172	1.1162258056406569	1.9380356701826158	1.1658527510601062	1.058562142392509	0.9435250641677001	0.9876747454885446	0.7695108111656443	1.346410064153851	1.0414773522533802
42	1.119345103464142	0.9373897431096095	1.134662035471227	1.441754026732176	1.262102761312934	1.0518891503712604	1.1667919440191286	1.0785777943433656	1.0400833488094654	1.4250898371761342	1.064342022420184
43	1.0847942556425156	0.8477178023291099	1.120897735358257	1.9765481038500312	1.2261120051152528	1.090428782631972	1.5512907845368422	1.0465443800981842	0.9370284038713479	1.3967724215862176	1.0502742608313007
44	1.048202300047563	0.8885316348958053	1.132728385147951	1.6016377135554922	1.1926212412163713	1.0653071167345347	1.097118945870414	1.0561811290709238	0.9392823069742054	1.355844901067593	1.0420184500769993
45	1.0405461269726597	0.7815246892095742	1.123731581131611	1.622248581513208	1.2015095010706842	1.1055482857738574	1.2151136189506133	1.1017216610815166	1.0040310723142873	1.2958349925371373	1.0460520287745119
46	1.071287022946978	1.0739817102893217	1.1353800226238464	1.7170008283976432	1.1633885830761355	1.1059786139606174	1.1505709709784948	1.0717952437764697	0.9770027942685224	1.3930807945247081	1.0658765232078191
47	1.0559564898125442	0.8868639614018338	1.123580619515216	1.7430431304600205	1.1348011401160343	1.0433491974618185	1.0958617666168726	0.9947215323787083	0.8604865286395338	1.3299003876722073	1.0332068331678435
48	1.0988738967134446	0.8356071809523187	1.1488256882562862	1.5708607397526582	1.2836987685306296	1.0490189815783475	1.2525206114990057	1.0705708501608606	0.9179560092723958	1.3586117116954313	1.0500759821829426
49	1.1275149729335272	0.9692029051900839	1.1489948588869432	1.8165259533101363	1.2397616609733906	1.086195106955131	1.307532351888157	1.1085082899716858	0.9204291119347899	1.389879642205618	1.080991771858455
50	1.0673811955038834	0.9758480791659432	1.1020435874985628	1.644518300897408	1.2849617680529684	1.0433399900298135	1.0795794107736503	1.019719537541895	0.9060811009793794	1.345719594317533	1.046984133814265
51	1.05365045646545	0.9612862602441741	1.1099029877862943	1.8600340462732843	1.1608929451169945	1.0668390344902607	1.2206771212899814	1.0007599157760496	0.9289291053025414	1.3116656209719315	1.0457430218411885
52	1.1372534393646316	0.9706480593977352	1.1389942241278692	1.5795748204503315	1.2552709710952468	1.1099848170378541	1.4681882827571895	1.1226436769728898	0.9751776355394682	1.379672671272033	1.1071033743049985
53	1.0904902686930993	0.8660072061573149	1.1446194373363268	1.5035968133004698	1.230316956877057	1.0700644338396448	1.2943998112436736	1.0621764307501003	0.9506216876908276	1.3637312182873564	1.0428213335766767
54	1.0962838546016427	0.7873395941190737	1.1345292609275333	2.0836599072361874	1.267269598803189	1.058939682780341	1.0648808111877432	1.0851979919557169	0.9016233197129465	1.3166885524619818	1.0922124535776145
55	1.0589100681009311	0.9543568702796742	1.1208973124239188	1.9316304628584209	1.1541621240516884	1.1259853959253145	1.096359647913012	1.0192033831499787	0.8293816719461325	1.3406033085298688	1.0044716047645807
56	1.1403368927916282	0.976026378073817	1.1449906415635465	1.9498527185736847	1.2415579881471857	1.0493413211163733	1.0673359693039302	1.0634858278557235	0.9850031560721452	1.3348986936878477	1.0696212305877628
57	1.0856826255835137	0.95035751223123	1.1171368547688196	1.5265746083542326	1.2025782447558988	1.0476519454080009	1.283054096964208	1.031542290292897	0.8895071029885641	1.262238026378665	1.0372140585162968
58	1.064243796514855	0.7701801604669302	1.1425028916877464	1.9115108461789005	1.2229943100597667	1.11334928830291	1.1783176726559348	1.059005408639894	0.9930423057919968	1.3226387637946104	1.0537108965140853
59	1.1016180946875116	0.9605653897694792	1.1212137992765403	1.5644399982313049	1.193493110435129	1.0846568265551357	1.3279527854972852	1.0980186870075797	0.9796655308367764	1.3482865112139784	1.0251618811634753
60	1.1183627620839331	1.0450596287035436	1.1529842188273924	1.796371204597582	1.2376211793645315	1.092295353750408	1.467442219450656	1.0789176971743863	0.8392786886827389	1.3961179228451224	1.0595088253601272
61	1.0572645793632047	0.9624971317826821	1.095063405606582	1.6267403709337207	1.2501153865121992	1.0805946052836888	1.0133990677879603	0.9920349932504263	0.9490637195655993	1.246820268949513	1.0430733495151394
62	1.1134439677748713	0.886592702270306	1.1258747684083799	1.8533964145425832	1.2456569134326416	1.0775193919999464	1.0646690965485996	1.0776261190095628	0.9844243476486362	1.347250056887817	1.0501056628393166
63	1.1015577534958505	0.8324996205637952	1.139665476378037	1.8990952882775807	1.2194913781297074	1.0814175133919428	1.06158577346098	1.0565473402296308	0.9752473579581937	1.3288928301730731	1.052452455134051
64	1.0693651006319844	0.8213248861956038	1.1367577295965288	1.5995985307105216	1.2711294725526172	1.0589939318132675	1.3096712970192397	1.078843106570858	1.0073117795303104	1.3721880927572851	1.0735050591266624
65	1.1093441293914625	0.8062946045209773	1.1069198897346635	1.965884257850121	1.2253166889281957	1.0743045356869054	1.3350286816558004	1.0613682876852253	1.0306824131120371	1.326422232597429	1.0670138660729225
66	1.0740782665933024	1.0169791821533678	1.1089134903471543	1.684654254427825	1.242276879822621	1.0791874905630665	1.508950647063526	1.055434043089795	0.8999116407647108	1.336824760166419	1.0286787352073483
67	1.0899548488375461	0.9682201774216073	1.1436156914843614	1.5553424565440581	1.249653680587654	1.0746192158981076	1.150709031822495	1.0487978263474342	0.7047333748806983	1.3615859189506232	1.0744153105681653
68	1.0678287600066014	0.9943729472948432	1.1522783560048593	1.9067801467963534	1.1753161154899927	1.0623711589111164	1.4137047245911458	1.0791786255438243	0.9877683040430553	1.4185975060948732	1.0535154760927985
69	1.0483673004150815	0.8785032575565471	1.1123446624951954	2.182653498369421	1.113126863823746	1.0766514428812501	1.147668564001622	1.031337026602811	0.8883780042786649	1.318070034231285	1.013948803156362
70	1.1048726177325403	0.9814763318536877	1.1257767153212128	1.9357724056643704	1.2794968277953591	1.0589604301680553	1.1447473268335184	1.0807401662667548	0.996370875736594	1.2762414670701407	1.055447168261182
71	1.112481232908784	0.9160142233381956	1.1322056898075332	1.8578378385462377	1.2197357990973692	1.1087415042614022	1.2817228319388614	1.0243508235690422	0.7459631079219493	1.4400232754521944	1.0400523470405072
72	1.0782688424973548	0.8551419236896755	1.123272375638016	1.7855934089739964	1.2361690842869266	1.0953359758001602	1.1273071225038485	1.0311060384718067	0.8534831100146456	1.3692089233633251	1.0447258685128278
73	1.1214498946490823	0.9159928274867891	1.1424812836418772	2.064428529522052	1.330618302112585	1.0855764141723976	1.0347587159967717	1.0014658931395906	0.8045085939336203	1.3520470954828578	1.052378127788239
74	1.0683507132406893	1.0264033898359692	1.1488638099571635	1.3764515720043757	1.2935787048622627	1.0964209499997573	1.3569773926292386	1.0731540874263574	0.9564679835581337	1.3535276703983101	1.0846719749200484
75	1.0974848850950656	0.9178370888630973	1.1323473013966359	2.0066913824312134	1.279869687549922	1.091259382913089	1.2778504459296878	1.0642327618891967	0.8930762209555897	1.3558652266093163	1.0877015697060417
76	1.1194284782386625	1.0007209366473138	1.1407837051332452	1.8635474845296782	1.2957385169524571	1.0976718615402707	1.0849340866744552	1.01210815468166	0.8245963503237986	1.3255915551597646	1.0774301761936627
77	1.0623445818389274	0.9038923110581158	1.1265028005409135	1.9214167983635375	1.2592258381489285	1.0763926150939063	1.3195013910723958	0.9745181765107147	0.7842229241442211	1.2976202019334289	1.0454641840199212
78	1.1119329707766528	0.829192528883645	1.1253699343235617	1.9648793173135413	1.2170956043194618	1.075337431017578	1.0961655600365459	1.0378250391175838	0.981403669052718	1.3773820897343116	1.0669442025397113
79	1.0713757452382442	0.873850359954386	1.1116758974486594	1.9336721456542931	1.2570067423247806	1.096683322237262	1.2652258834525918	1.0058471360349244	0.8689789102111461	1.3117626312680317	1.0434336148502261
80	1.1084834921505775	0.8094635335393654	1.1452524549791632	1.9609423658208258	1.3165615947423024	1.0792265850951845	1.640972849383032	1.0240900760406313	0.7857503136704526	1.3254531438038097	1.0741170350771685
81	1.114997697197955	0.8538820532107775	1.1550066534978085	1.6457657571654314	1.1605994005832292	1.1067704501864728	1.3497886811437312	1.1034321469716504	0.9780421479405058	1.3975718365619394	1.066366766366704
82	1.0914214670460822	0.9969313635390922	1.1291965738564025	1.3980182417191553	1.2493046530328895	1.0643905477754831	1.1751452073378643	1.1169149429852119	0.823332307551073	1.3477318243729244	1.055267847085963
83	1.0621598400203685	0.9078096904535748	1.1293120111599126	1.6520973513352595	1.2346909368777133	1.049663743783632	1.0974606280440347	1.0622015417787145	1.0085248672258644	1.2926676811748155	1.0643122965410645
84	1.0339998186991626	0.9869110471768721	1.1254159697674218	1.9778005717422122	1.2082584749076632	1.1070029216331236	0.9375211591914706	1.0303882301934595	0.9554866643471954	1.3503796353797004	1.014148450966881
85	1.0800635144087358	0.8166767856629217	1.1359993550196716	1.6791420153901049	1.2068759341183886	1.108016582134574	1.2279437570902165	1.0290764350419683	0.793257857114676	1.375913537022027	1.0626012676853716
86	1.0729301948128933	0.8652499607035703	1.1229900299489397	1.7757970472609843	1.2287821401673775	1.0532464848033143	1.2175514750856054	1.033040241137845	0.936543700585101	1.3011382598679773	1.060114352182199
87	1.0760588692547044	1.011872520902418	1.1502120740864465	1.8635813152950718	1.2508851248739756	1.107172035776006	0.9466679874755218	1.0622748725071474	0.9611977711369271	1.363764169400315	1.0162083878437609
88	1.0874735565812255	0.896966192376924	1.1390256921353294	2.270813417517654	1.2355457789400996	1.0868137670805469	1.2119249280693267	1.0219987880561578	0.9143545491661773	1.3439336333601135	1.0565576945778419
89	1.117308623644625	0.8534217504245235	1.1552317973987598	1.9390260911738206	1.2318658321345521	1.0709471654301608	1.0925571119592286	1.101786412882215	0.907693030766381	1.413931979068086	1.06647310732831
90	1.091710975589786	0.8764531228182909	1.1470451919217277	1.8872928267367581	1.1872452817674413	1.0815715514690822	1.1336401917086714	1.114980644262525	1.03991906908479	1.3409475687258683	1.1005196917328879
91	1.125861047261434	0.9408024577525628	1.1241143229118813	1.7117505615028679	1.2976027440988467	1.0476084324433472	1.1435124677726365	1.031953110829145	0.8886173104535166	1.3174395275558455	1.0703448864812597
92	1.1165910875342029	0.9504780376433127	1.1439799412989413	1.673874200380712	1.2953336030949318	1.1133702069267517	1.1312738079461253	1.0940513182503901	0.9400975015164951	1.37593598635332	1.0736067337170117
93	1.0956880440277015	0.8502752763308488	1.139237745987963	1.7488988084795463	1.2616713801048618	1.0762676465540977	1.455912239226355	1.066261237558278	0.984914289046668	1.3643320980399272	1.0817872843798149
94	1.075854412480966	0.9694075414580968	1.1477334759100735	1.935249520497506	1.2237488940658996	1.0965850861755473	1.2884567410412349	1.095493743421015	0.8283173711914599	1.3162062766840419	1.059518839096579
95	1.0771717073963791	0.9440918670646424	1.1448181853210062	1.8024081112096202	1.246650624938903	1.0968569332768232	1.1165029384866503	1.1096453736409642	0.9837542206605803	1.3832831334980273	1.047278436271086
96	1.0852425426598846	0.9507430819717169	1.1388432957570185	1.835073963364527	1.2772545463869112	1.0863038645998717	1.3229089594540664	1.083632687658984	1.0757309025055939	1.379074022280133	1.0391482254867639
97	1.117534873964359	1.047542232705783	1.121663208824477	1.971510760471165	1.2552886759583521	1.044248486567925	1.484750181482537	1.113997171125047	0.9767722155293641	1.3642264543602187	1.0953474099365856
98	1.1251781449524427	0.9241596209320505	1.117501496461847	2.188864424494744	1.2859111990989431	1.0828627665868626	1.0946308347778761	1.037056318588806	0.9085585816457097	1.3445230324589348	1.0808149263142206
99	1.1227227740783718	0.9089769917992906	1.1178794596700419	1.7699512344158985	1.2114369784831944	1.0775602798224162	1.4896967759524393	1.0500669990789266	0.9919397433467715	1.3448674321126273	1.0619979373531303
100	1.109925770549638	0.8875406757684259	1.1415390930706597	1.9817123813490545	1.2375586589416503	1.0967105054014186	0.9938005772606548	1.0662829062917505	1.029759101418741	1.3443150614604937	1.0611788343008637
101	1.0886722244456721	0.9357890069760735	1.1229682025156396	1.7213914517505895	1.1648196402171804	1.0857068200715732	0.8943621504427061	1.0616049670137342	0.8964545035253777	1.307030261002176	1.0391995419822524
102	1.163609786902459	1.03055994620449	1.1763904131053569	1.6606629788926244	1.3568784159180125	1.086348260014738	1.0489325609778253	1.1265252343489975	1.089869496931509	1.4075393530796039	1.1154216864370894
103	1.1126181577877747	0.8347768404325417	1.1443991823968895	1.9725439015559127	1.2276557358020124	1.0881969956106505	1.214148375608379	1.0541457875169475	0.9393165558610935	1.3852688214661648	1.0606379144374143
104	1.076301272027003	0.876984482870823	1.1303668294824574	1.7389083093350934	1.166039696689066	1.0833038024665789	1.160236837312154	1.0368462711013207	0.881139906187595	1.32583735876962	1.0579086883084727
105	1.127262331819309	0.989179977945193	1.1092239477506742	1.6350617091696151	1.2723166848492253	1.0697227048894837	1.3174169083778098	1.0519073950388287	0.8959149112043254	1.3416959720952037	1.0805803567024619
106	1.0494484310981365	0.9560610881573226	1.1146351521878284	1.8155665242881829	1.1938971454808083	1.066897768715112	1.1742354670193325	1.0451367467351116	0.8871198412944086	1.3036964297085745	1.0642811674559889
107	1.0450815498300552	0.8977688987050279	1.110534934711658	1.9064944855727253	1.2492355821355856	1.0719486450842621	1.3816236877808477	1.0002365372848918	0.8129086733919937	1.3661082302098497	1.0391753782110569
108	1.1201507607488788	0.8463671785260493	1.1464616316016487	1.9696070292318562	1.2832740228791912	1.1033696725710562	1.3673813120061333	1.0447975440152233	0.9929784883447593	1.4023921868536373	1.0838331128609737
109	1.0912127280118828	0.923161242780409	1.1495417137867456	1.7127685246992568	1.2851601784222402	1.0835417082968752	1.1905829988763126	1.0974796569638283	0.9641038300273636	1.3620606905141766	1.0713371435355852
110	1.1087417215664894	0.8107383926098741	1.103885156969608	1.8662589766637934	1.286524064409637	1.0619829588755636	1.1882177964296814	1.0190814619611983	0.8931865347824459	1.3039382469100946	1.0792826956875923
111	1.1184595395311008	0.969458138465783	1.144629639625248	2.428344212353359	1.2780361577083754	1.1220228903815743	1.2522141431037854	1.0005820661290212	0.8834625668934787	1.3666354649481842	1.0541752219744733
112	1.1000741795408668	0.9135699230439217	1.1385090781440843	2.0639222547135128	1.185198974574465	1.027928990249485	1.3470821242885398	1.098747844274377	0.9786578219436828	1.3762878741503008	1.0844202924603779
113	1.1095972637418838	1.0162066655556379	1.1367452699265852	1.5935653671612051	1.338795090560822	1.0921229290116945	1.0655391423707403	1.0426716761923343	1.0307553594853989	1.3590401149246574	1.07441088726808
114	1.1063840954594621	1.062441587343051	1.1433306055096522	1.8574983620894197	1.2395561703710252	1.096808774841221	0.9169392510919356	1.107842239828022	0.9165079380633399	1.4214167721603772	1.0878080656953077
115	1.044647569198681	0.8095811809512687	1.116573957057558	1.9008842874373053	1.1915451982102385	1.073875605179769	1.0108809348484262	1.0027033833847223	0.783599832148782	1.3490302689143283	1.0094705466659015
116	1.0646328067835145	0.849483215319247	1.1286501865603007	1.7165812642632576	1.1815872606249516	1.0681651614259455	1.4068663938852521	1.0107556682421495	0.8293855680903706	1.35087370744131	1.0395916265029297
117	1.0465211340155056	0.7860204752301296	1.120133976320207	2.020427250796277	1.2063356845413669	1.0801571338041358	1.0801751114497935	1.0306800479696487	0.8209639519160217	1.3150573194525161	1.0394934136288372
118	1.0882296237538953	1.0431070889602851	1.1406388842553326	1.5508876631694086	1.259228203435734	1.0784300845650474	1.4255828396402572	1.0773828941828802	0.985824284320245	1.3985111949021998	1.0840282445714713
119	1.0819659768465184	0.7260292941255179	1.1078904773800617	2.104644848887933	1.2013537847572588	1.046884485998785	1.3566528099672004	0.9714680863711491	0.880251888463558	1.3099736192656	1.0560228352775045
120	1.069253069988166	0.9505550995415384	1.1343963367060936	1.8680653967565546	1.2747371666920488	1.1054931782210609	1.141730056681562	1.0387589615055361	0.8624699941244194	1.3585980928533075	1.0723706521606253
121	1.0821843239233315	0.8309029942560009	1.1222223305387913	1.8183556212668095	1.2212031383714137	1.0790490581632195	1.1750787137793448	1.0463668667450439	0.979677458005427	1.3489028329244013	1.0521294644952723
122	1.075845724569751	0.9201391497397035	1.1374943321021511	2.067478071421671	1.2316264214786874	1.1076437994495607	1.0799195359992246	0.9951426733877413	0.8015280339913537	1.3580090994829674	1.0432403270988746
123	1.0937947391133502	0.9536409709898552	1.122438806047549	1.9086616644072292	1.2158559140851364	1.0900877912729574	1.199899814298924	1.0546847256618543	0.8255965976082883	1.345435907513596	1.0491025008424852
124	1.0258152169126622	0.9106806946871878	1.1261024077476602	1.8937795478955441	1.2419287209752337	1.0993108027084508	1.0954131587153102	1.0456442585101624	0.894477986963599	1.301236644919347	1.0362426653759411
125	1.071706008491426	0.8880747550188854	1.143248953730086	2.296654141817391	1.225354852267698	1.0856545620129368	1.250500092815141	1.0238446622417876	0.8825862987490143	1.3589900661014103	1.0549621828443065
126	1.0689397175627537	0.9059688892903794	1.1453585205796113	1.9775738443651076	1.250061902639132	1.1122083648144119	1.2228607649347645	1.0468666468320649	0.8255787048291466	1.316589957758956	1.0774504867977008
127	1.0829168382758465	0.9578112380781764	1.129924378759521	1.494838736004124	1.2188427119877667	1.1080850988017057	1.1676572854904592	1.0707660557118284	0.8707931515257636	1.2964781627496034	1.0474544231701757
128	1.1128609993704648	0.8427228861296266	1.140014530709654	2.0220100932464673	1.2332876056542363	1.0818733408892232	1.2090847962586013	1.0662115601547977	0.9196785205174903	1.3334970427394965	1.0747520757169355
129	1.0960927960970157	1.0688311565472763	1.1481163154224443	1.9366981192002652	1.2767905723306083	1.1063931789690484	1.3236891853993455	1.0748179987881532	1.014944964752262	1.3315289315380745	1.0711589185443728
130	1.104359957461126	0.9287692727565505	1.140808763091887	2.2957846989772404	1.2146177257928945	1.056573284097282	1.4484626024863494	1.0839712682935918	0.9557219158477365	1.3548221378185892	1.0892103916678026
131	1.0651396100801622	0.9509857729138046	1.1146916591394467	2.040172953444678	1.197739356218425	1.0812774133344687	1.2017797311965441	1.0141567122753234	0.8499747228686608	1.328161747487556	1.0330566470373417
132	1.119500859192685	1.0156364912724705	1.134845284834325	1.6863995322374665	1.2641614537411994	1.0724308765689972	1.318430416472237	0.9957725917081373	0.669482871023381	1.3593204630640816	1.100911763978948
133	1.0659246093608639	0.7821134727265323	1.1033730006635065	1.563886423486273	1.2015898531824936	1.0441121472960992	1.0887175425715754	1.006319665628315	0.9054716597750927	1.3168340530481268	1.0210261791202309
134	1.121302830685438	0.9015013306165491	1.1432410798433463	1.9399293649036697	1.2110033693907862	1.110601615569139	1.3631167369715822	1.0628691330566065	0.9709036040623455	1.3588512246390825	1.0810935718238739
135	1.0826946661448005	0.9265562550590162	1.1207269243770683	1.687369435845317	1.2062572927483084	1.1053208432915607	1.112118124239662	1.0900569008696326	1.0032440461133503	1.3937080620466746	1.0318756162109899
136	1.0732975393853346	0.85555631576236	1.1418461697699485	1.7314761392695401	1.1923933106342242	1.1303358626614959	1.1506723731256636	1.0561730696678893	0.8985431602864519	1.315986159067493	1.0716436573632162
137	1.1467078285462158	1.0024957285946916	1.1272580471009583	1.9364026154298408	1.3148222132961889	1.0604351342043306	1.168632610562517	1.0951232003379892	0.8411808344497413	1.3114393113965561	1.0660060511314695
138	1.08973706451465	0.9388491881702827	1.1269932549932575	1.78167261284194	1.3125864054135195	1.0906975059620845	0.9145231217200694	1.0433085283432777	0.9912059281951452	1.3377156111131763	1.0480601958740567
139	1.100999896312167	0.9542811436413099	1.1153164026495932	1.9761917770276345	1.1883781371072828	1.0597855093884114	1.5442396672789132	0.9929020984245207	0.7698084057243602	1.3914777249387569	1.0320765646428847
