num_runs	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
53	1.1294505228323686	0.8122331638326102	1.1037791032264326	1.730077625752797	1.1435850036549131	1.0935591856251696	1.0386661207832084	0.9704335705037979	1.1195490047148402	1.3303628318345475	1.9874777451759458	1.0247547213200334
54	1.1262526607012548	0.717417891500067	1.1139336074469166	1.735089442402774	1.1700537181034465	1.0955297023162327	1.1118025259904705	1.0440238827804464	1.1646043690418322	1.2958138802513508	1.9058309034135257	1.0741070762626257
55	1.1185543523628592	0.7986725443310104	1.0955531409900028	1.7587083972847337	1.0407620818857233	1.1432386949481999	1.0898287030250642	0.9781320847188171	1.0411790613437797	1.3424856449005833	1.9803080915927058	0.9843415304495364
56	1.1578182138778081	0.8908063123711439	1.1054980903819656	1.8298263357331601	1.151676789411259	1.0810568866282724	1.0625722759011962	0.9998630508341478	1.1387431933324605	1.3125870206025365	1.9153013645607668	1.0586357614970987
57	1.131423909207233	0.8914264189823519	1.086723734130882	1.518839777282786	1.109583167618178	1.0729211945067136	1.095223557034414	0.9853276219208182	1.1048481190267072	1.2526558431632662	1.8348015578412806	1.0121187274152594
58	1.1349125534715532	0.7435227263550532	1.1238957506307534	1.9195170737769696	1.0997165678693912	1.1516032766798587	1.132105323087813	1.0183574017734507	1.1513508191141912	1.299568679380271	1.8856603637258487	1.0389837702091689
59	1.1535769390254957	0.857920759754826	1.0947720007752697	1.6924292508576932	1.0934928124788617	1.1184042839987607	1.1756278338247452	1.0346010370445229	1.1259121909875778	1.3384324373355434	1.8759795665654548	1.0162633185315315
60	1.156575816344515	1.0161181936060857	1.1153059100235758	1.7068289092016802	1.1429937312689202	1.1013361976119045	1.2125352989730036	1.0583684008606398	1.0858061986508996	1.3707056955038714	1.8220823776939932	1.04731101811542
61	1.104955401340563	0.9361769756476903	1.0783625401406158	1.7782303778472586	1.1928282029123147	1.0959792082725894	1.0428709511557364	0.9482113095129064	1.1183032440037848	1.2479406069694243	1.8673517466230263	1.0501417227884824
62	1.154948496116008	0.8084060308881225	1.0918778480568547	1.9283884754149658	1.1331394374571089	1.0912183553229855	1.0494255510506492	1.0081460637100765	1.138646540307177	1.3318576313370862	1.9666983567013934	1.0279750584132998
63	1.1394680429255861	0.7621337196167919	1.114451707297536	1.888603419328597	1.1352025688985692	1.0964332719631904	1.1026725971751132	1.005656266245886	1.1007793405271222	1.3314809542787849	1.8680787412003748	1.0344939578341292
64	1.126099207918838	0.7430277594574116	1.1022836097989712	1.8197015927207685	1.1676726966108897	1.0891517970586928	1.1763384704711062	1.0171451821369768	1.152376816604053	1.3469241848260192	2.0038884788109073	1.0533948962648383
65	1.1524268077161013	0.7107662888387352	1.0912003842387532	1.7159797402582524	1.1345752632163268	1.0944548642979675	1.1460875761284055	1.01743968137194	1.1492108655918871	1.310726371230955	1.8934348512547368	1.0567515817408877
66	1.1359042240080826	0.9768320518954868	1.086529931099824	1.636605225152951	1.1424971206080958	1.0956541932276866	1.2735486429503966	1.001989239279325	1.1307537987566356	1.3181847456440483	1.856162784662635	1.0360038427813778
67	1.1490248303214583	0.8543443353267417	1.112285392485024	1.786690977267716	1.1532328906879348	1.0894395798336347	1.1177094100576916	1.0580665225197223	1.140815379847834	1.3547583393071974	1.9286913675537578	1.062040200032284
68	1.1211517369814652	0.9920647473686519	1.1224688061165644	1.7993525958702454	1.0708874313464654	1.0934657139129291	1.1048581879518937	1.0092722914097318	1.133888631388941	1.4256152458321434	1.9745906692294588	1.0293484022128963
69	1.102323481939983	0.8394007565518393	1.082183289900048	1.9382728938611513	1.0078650166969167	1.1222346480107193	1.0462877497223995	0.9954713277778028	1.1440619693248568	1.3041607913357092	1.865797949428841	0.9938734346122626
70	1.1374630102514742	0.9522969016545234	1.08726097591539	1.826356719034987	1.1859867371134343	1.0741823386057339	1.2094086012836043	1.029776952957936	1.1265369350674517	1.2687203034838475	1.898698445083297	1.026367386587354
71	1.1810859210009943	0.8592670020854659	1.122945870673047	1.796764096169363	1.1434721369592122	1.1191752522882834	1.1075759846215856	1.0039971796255687	1.0951465829083367	1.4207402714917106	1.9418030623674856	1.0191859756811639
72	1.117037092430292	0.7313182335640944	1.0988239451110013	1.5356140232568747	1.150252773759428	1.1132271958674895	1.12439451609593	1.004223071737266	1.1216036067032973	1.3304706602438474	1.7400182878640749	1.0276020562165789
73	1.1455236158432351	0.8866286223542587	1.1149121789206986	1.9294876054726608	1.23217109721447	1.1044766616600774	1.1301185697106773	0.9686031315864251	1.092266224319262	1.3440061276220843	1.9692741458140675	1.0402458247971784
74	1.1193071156683105	0.9746793665343709	1.1321164644404471	1.8318576531312056	1.2045586534028045	1.1153468151139836	1.2524023704534308	1.0078908350816973	1.1939611243126742	1.3508260295037988	1.996718398705884	1.0703402309580576
75	1.153546593434555	0.859050161643527	1.1183630152793311	1.941798529534751	1.16515711339369	1.1242464664752654	1.1251523862709745	1.0168837855718758	1.1316447615124892	1.34702830790045	2.098494664997698	1.0730517876006125
76	1.1367177421688406	0.9517303264233586	1.117824613221698	1.8065599698222674	1.1818342983780012	1.1157286718851769	1.1506669682399437	0.9972346020190236	1.154878554563966	1.308501732534066	1.8380770935497204	1.0605323241382003
77	1.1108866556557286	0.8511551668089596	1.1105990418143676	1.9735875484373449	1.175060958918393	1.0925082887045403	1.2255663624107316	0.9573470336216603	1.1363030851188158	1.3261359723219897	1.9400421729112398	1.048105494296356
78	1.1612185832031499	0.7485257052378191	1.10413227098441	1.8825882197041883	1.0983889664160704	1.1080801914007192	1.1455985853060935	0.9896301448590293	1.1245693187979793	1.3374082440956152	1.8894724060619308	1.0579693695604717
79	1.1250431563734444	0.8291807469263427	1.0932065534265427	1.7175405821967002	1.1644120002571412	1.1127297793870903	1.1920789013143351	0.9779092744824593	1.0983907062473686	1.32169777132046	1.8870557812455655	1.0250902700321247
80	1.1320545969434044	0.7323607464058867	1.0931573714546543	1.9571798332552162	1.1931954247302867	1.0731135564963044	1.342272793233508	1.0019170780433453	1.1062880143367362	1.285748655618682	1.9541220167234357	1.039155535986519
81	1.1765442322929005	0.8022704865031492	1.130895380121169	1.7407708327671911	1.0889661003416022	1.1277259951220284	1.2200026512506026	1.0408588353645762	1.1436695020735481	1.3772795978597847	1.928743874824046	1.0672270659085912
82	1.1514843205219838	0.918967689894393	1.1081924271062278	1.7351530827113135	1.1648872958303178	1.0703848502875704	1.1271031483097684	1.0840337697299283	1.1422404069028171	1.3589901868789602	1.8857790948579791	1.0510000842726597
83	1.106985923655848	0.8227804666835273	1.102991978318971	1.6543398066391406	1.1545272974495506	1.0850189304680968	1.171129750465907	1.0010187418112488	1.1473099767434094	1.3006135925740432	1.9223451524665742	1.050536319502915
84	1.0798507261691415	0.921839691735048	1.093476832601158	1.938472860431757	1.0892309730754286	1.1359056797347857	1.0852837896025296	0.9636633299016918	1.174898757285304	1.3794328151339608	2.0305916311437677	1.0159624095960424
85	1.1469089749226735	0.7565537531696026	1.118937133966309	2.011455135119643	1.0986339412832549	1.143097378730823	1.0616122409302533	1.0070995595956063	1.1358246182389133	1.386537611635912	2.0473038761083155	1.0445134153541435
86	1.136184471062565	0.8035787089748111	1.0990086189542498	1.8936093084476318	1.1450950115561276	1.0689268307768056	1.1154923243653638	0.988331657408402	1.1398905727588908	1.310190401345368	1.9698385296556646	1.058489068274357
87	1.1381957066929056	0.980006583414225	1.1230389610355187	1.8915296940270254	1.1790621951962548	1.1369024574965725	0.9278477130642527	1.015977759356044	1.136165332992103	1.3719203618650555	1.9902854612289027	1.0110952695115896
88	1.1370101797531245	0.8857490950157131	1.1197707630837759	1.9228501789482952	1.1482236098572849	1.1195043502776048	1.0937216635338691	1.0067735159461013	1.1447093194233298	1.3786136689386306	2.032971016671465	1.0492215256838486
89	1.1806685835905684	0.8563895209057382	1.1378746490266831	1.813022084483985	1.1346942046043782	1.1119080373024481	1.0777065422646905	1.0713573481170215	1.1539795398412225	1.3708450868235176	2.047786020673616	1.0638138122466465
90	1.1464836326882215	0.8224174717302378	1.116372877579386	1.951157032882254	1.0876090025046004	1.1111481276789514	1.0937712578572736	1.0726330223219374	1.2083788398900799	1.3395725861831225	2.061585705824097	1.0918788545598284
91	1.1611771258272945	0.9007740871120368	1.0997157587059514	1.729555287989715	1.2211310375880853	1.057328164982488	0.9934162783991652	0.9957704892855669	1.130850362013995	1.2927860274316665	1.895124313485487	1.0537705077761421
92	1.1708454043980232	0.8855817043156471	1.1218496126682669	1.772204836747005	1.1955777127713552	1.1277867106375314	1.1326626451859452	1.068344636815314	1.1764572236860702	1.3453300315748282	1.9539831688730394	1.071289976135841
93	1.137470302050084	0.7787930114478059	1.1213978899970753	1.6524954414897426	1.1721953957615265	1.0939624594369313	1.1318461928011936	1.0137799432422818	1.1245272614745816	1.3382738890614725	1.8839338299523432	1.0685962868806178
94	1.1248104308419957	0.8880158101809832	1.1204372035311339	1.639140060350984	1.1236581838370492	1.1066845969551455	1.0578979400097814	1.048250396810985	1.1519056029748145	1.2830816488414287	1.9466751196500829	1.0282679466354543
95	1.12937760846467	0.889203141913373	1.115106479145458	2.0175688935905987	1.1587346180460003	1.129699128727234	1.0934886830136996	1.0319558013558858	1.1602494452721663	1.3702588505276472	2.0056064782574268	1.023540598676083
96	1.1288463945822425	0.8983480113541318	1.1112439903859044	1.720583374453674	1.192197327277705	1.0929834918795587	1.21264734607232	1.0315821234801317	1.198387191323807	1.362662523689931	1.9840753653576586	1.0225414224750975
97	1.154059241853016	1.0155187484070267	1.1010837602707813	1.88407634586335	1.1806462912655205	1.081887715561168	1.2314641807079227	1.084393352156078	1.0920539544503212	1.3282681370883347	1.9591858007215799	1.0938897683908362
98	1.175981474810655	0.8751063743898794	1.0918716577237186	2.00036588588707	1.198326561133936	1.084659464014927	1.1084211532058	0.9962541088887126	1.1449836003615543	1.3096170929586453	1.987647305179947	1.0629333175908815
99	1.1664674610710992	0.7868801495091331	1.1049008311237938	1.6896717158662957	1.1260260860714892	1.1126714165157459	1.2596561245766569	1.0066088388199215	1.1287851350926628	1.3342354325245478	2.0285429202401892	1.048494758341569
100	1.1670098333038548	0.8526918714784367	1.120817352591049	1.867415313608258	1.1417759411424737	1.1190993892485792	0.9301581532085581	1.005591089496555	1.1866435908474842	1.3309128983425256	1.9728990284396988	1.0565536987261805
101	1.1444995878296114	0.9130785879928689	1.105405570225124	1.7092559542125778	1.0932469504187567	1.1123231311453294	1.028982347435697	1.0276111348904184	1.1412515920697461	1.3222227532961173	1.9896159393846842	1.036409337956733
102	1.1907662148644647	0.9362286726507973	1.1282065223520623	1.9342603414786663	1.2420786160364607	1.111198353781057	1.016066096530252	1.060084237095916	1.188977578614957	1.361655795623243	2.0264589284586982	1.0936719879371641
103	1.1777749041493226	0.7534388667822395	1.12963257233693	1.950675388618244	1.1394822497244077	1.1162228653732635	1.2053685440168238	1.0114730178582971	1.1423597726469932	1.391594019636225	1.9676368422383208	1.064919942384992
104	1.139697427019201	0.8045572018163115	1.1108954286954902	1.6954550772235688	1.0900532227036581	1.0997861179029682	1.083462454029036	1.002605564302905	1.1485398857119158	1.3369161645344119	1.9588242145910268	1.0515495126990662
105	1.1764977906006335	0.9335630440762336	1.0920440650764232	1.7144726866116236	1.1834356744987886	1.0883032802896928	1.096732401520312	1.0063173408596309	1.1178361916707786	1.3314873531381424	1.9166660389644399	1.0614544525292835
106	1.095331054413287	0.8787813992786047	1.0878264483496007	1.6470799822383138	1.1006054120487165	1.072538771193056	1.044339949266739	0.9800045612141676	1.110037523732968	1.2893937030535374	1.8619976963783502	1.048140074053705
107	1.1218904408619161	0.8340863939801799	1.0996240383584703	1.8906539424984337	1.1585795556137328	1.1161959858342418	1.2032433037762367	0.9935704369110746	1.1303113856633848	1.3711099575268366	1.941714363979201	1.0303548086363974
108	1.167354760370997	0.8168497002000966	1.1197371938020957	1.8069290018583761	1.1864073035464147	1.1378171200606424	1.219498727368152	0.9916042300097794	1.11694824202953	1.3501593958140765	1.9531483586149445	1.0650248160209992
109	1.1401181373185767	0.8689328199243689	1.136417046292759	1.84836156801771	1.1855164626532597	1.1087042918872898	1.1235412719650588	1.0729459179913716	1.1673301092638309	1.345389105061777	2.0530540239049437	1.0666303391095922
110	1.1573737796292591	0.7347760844129538	1.0877075370195708	1.7678402178259016	1.2141989694156752	1.0842425805244207	1.0327004584594786	0.9852708721499621	1.1303542018781132	1.3017645409236245	1.9106203610211294	1.051728226709275
111	1.1461587817637984	0.9253492263408938	1.1130205071755268	2.0844802977829606	1.1775548379234795	1.1360066778426736	1.1567739553834466	0.9703062363647478	1.1168835475693668	1.3492620381384524	1.893730608554596	1.0367728801430132
112	1.1619682843303267	0.8353377940860555	1.117588537736926	1.7784843463050912	1.1243779028741083	1.0379724982435663	1.1047592698869944	1.048222224273577	1.1686993781193729	1.360450668726517	1.983175478798989	1.0750042170228753
113	1.1412425247860398	0.9397384135594753	1.1019601934768692	1.6801201446940706	1.218938841529822	1.0920281085446362	1.055583584338731	0.9949890509640625	1.1339260865035705	1.3294711366616903	1.8641010340483934	1.0472638891482278
114	1.1577305768451547	1.016692299915021	1.123686227621758	1.6712030316200326	1.1324247769615188	1.1095554732575703	1.1125090907772879	1.0824202515026506	1.2130160832791284	1.3852350280481616	1.9345681806235753	1.0684848986668272
115	1.1077271385092782	0.7878043786192357	1.0998954618363432	1.9141894682985394	1.1339752188247287	1.0943333496499401	1.0456013468968606	0.9896971823572641	1.1173333464444588	1.34131165561489	2.043990290983757	1.0040423682822976
116	1.1186250432948075	0.8431616356038658	1.1068466140823816	1.8296913825143184	1.0759126925695497	1.091953570963596	1.1156393277839003	1.00117095486534	1.1448560437314563	1.3553707243603836	1.991717810449706	1.0241298832107588
117	1.0938530505138575	0.7367086968283663	1.0974882529573053	1.7772072814408253	1.134955954474185	1.0829095055020541	1.0456591493634781	0.9972540921498818	1.103697437247348	1.3177658709109206	1.8647436893152551	1.0166830755897438
118	1.138004984515806	1.0842401316741603	1.1120044500781483	1.706586368049846	1.1428119424872365	1.0974740005241146	1.2521516098470993	1.0063691415270013	1.1170692924202408	1.3656482341965634	1.942088400277866	1.0707880402638528
119	1.1318903967095413	0.6204569060728843	1.0942878405317509	1.8887183090533097	1.123772243151402	1.0779619804031573	1.1588723836474677	0.9364773203872261	1.138714024810286	1.303339120431852	1.9036468357330611	1.0351214173750451
120	1.1205691478996473	0.9657295995416988	1.1077295847019653	1.7834558176691477	1.1680108451283702	1.0998979562166535	1.0903910878045795	1.0141152689491242	1.1641152204621148	1.346831370143036	1.9922408333165809	1.056616048088537
121	1.15170183295987	0.758441070729302	1.1036658768191128	1.8522244732941318	1.128554180298538	1.1090293678815462	1.0491207519375518	0.9886181386151489	1.1346555864861183	1.3644799295479806	1.8835281882193102	1.037686329600838
122	1.1440654031764914	0.8544161949794682	1.1204446397089172	1.8306132473992869	1.147149258896771	1.1303424906070654	1.0154252156521	0.9909646180141121	1.186205010566507	1.3315359515705105	1.9548514045971057	1.033377551484003
123	1.1452360219758073	0.9225456227604486	1.0956873315769724	1.786371255846546	1.1234028210147662	1.1015918342804265	1.1415146299772623	1.0393587653651695	1.1481354432013318	1.3145464514258047	1.9354513348604458	1.0489985549031418
124	1.0857467758872057	0.8734615022049875	1.099780141599901	1.7142352839222423	1.1386083643431868	1.115702063238379	1.028409513184916	0.9944287450480246	1.1540771048804845	1.2966252236112998	1.9506038154058332	1.0099644611136245
125	1.1114507998394503	0.8521542745381464	1.1283101218708882	1.9825641600382529	1.1268828613000939	1.1079742567765591	1.0561844891835144	0.9785035991161333	1.1191701819368978	1.3773249472875049	1.8960801234363063	1.038249340415683
126	1.1140297256524112	0.868853211590928	1.1201981739446463	1.8538822183906527	1.143145305356399	1.1453953579526654	1.0174605707401687	1.020499132808411	1.126153491513134	1.308576922495512	2.074940203780309	1.039200132406566
127	1.1256977517800544	0.8989063862515381	1.1010485460016257	1.8040041873669772	1.1517221132806466	1.105343913771634	1.2376370810488553	1.038752923233141	1.1005063582308863	1.3046593733850145	1.9910041526471314	1.0350246803889198
