num_runs	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
1312	1.2371765221515618	0.8296074852963522	1.1537039794042987	2.1384911654770176	1.275329333520962	1.0830061533670463	1.4282369663294359	1.0833731196467165	1.192400442901709	1.4941574293156286	2.1747761387719002	1.1000732186547904
1313	1.2039077615303626	0.9784066045690757	1.1229522836690873	2.0155710598564482	1.1973125786329815	1.114055450472968	1.2631671124405714	1.1070756367894619	1.1847165236906283	1.3878692573797589	2.136956586593515	1.0778599548832195
1314	1.17214689110216	0.9313112908477189	1.1017877841816264	1.9441090660417248	1.2247086720719662	1.05511882738329	1.2888683042981826	0.9781269450938403	1.0341224373088522	1.4310144677132208	2.0166028667563007	1.0509706322859913
1315	1.197952217973449	0.8871186728964193	1.095042420539456	2.079077734147559	1.2595856828624086	1.0660531120850902	1.2347353639340188	1.0207701633330122	1.036338763253354	1.4200058147595451	2.056099313316543	1.0485018339937076
1316	1.2154524720330142	1.0417715737875919	1.1163066318732375	1.8778421593258163	1.1944441299649855	1.0643930516174798	1.2983736264723147	1.053189783710059	1.2024282862371676	1.379122254489685	1.938342010290838	1.0419177863961364
1317	1.2293565961202728	0.8321334912632785	1.134161037616665	1.9046162694333066	1.2875780932158611	1.0850928128386954	1.4126681716764369	1.0849173238699152	1.1285921334632332	1.4252574666914222	2.036025811218629	1.0802114988052431
1318	1.2262173873048696	0.920826216668631	1.1301011588086098	2.0323559866632777	1.2110711133146215	1.074438347780132	1.3235701861783034	1.0597880032277207	1.0165289081881086	1.4713555873385404	2.0983971561858876	1.0751050068641965
1319	1.2064978289655706	0.8168076017873586	1.147547843323162	2.0379484546718034	1.238935736398727	1.0934747049831315	1.4394738807355894	1.1143309456348176	1.2019547029336244	1.482834432470194	2.0175464972499393	1.0280615022058321
1320	1.1690607328348002	0.9130036821505005	1.1201841932303862	1.944844980066093	1.1586925952864493	1.0983552250253006	1.2458452511356246	1.0493000794223797	1.0961064594100347	1.4540175753705424	2.082227847993521	1.0674392388451905
1321	1.189796308536866	0.9202975932861364	1.1569124943921174	1.991191879749694	1.2264338973282187	1.1085466975296396	1.3377444921451194	1.0295619507113176	1.1235989369292918	1.4381877076465823	2.110035385794185	1.0628059167471002
1322	1.2259667045239149	0.9892286592632958	1.131436107124862	1.937900577787788	1.1758601000863975	1.0763268606856524	1.2461127341939677	1.0559872272504773	1.1646604115251984	1.4238841756606975	2.039220344627375	1.0646979380256945
1323	1.1857675465953348	0.8918358203650263	1.1048003035134093	2.0330754042856864	1.2325569627233737	1.0677651654638178	0.9686089355803384	0.971688113529405	0.9530078292597169	1.4128495198756188	2.027133793503238	1.0227161491360253
1324	1.1731066636035816	0.8494230829966519	1.1056000496817218	1.8830958499241883	1.1503093868378784	1.0948131713246196	1.349322449501675	1.0261196466971407	0.9696643460288613	1.44696183602534	2.0816422055374666	1.026352253378932
1325	1.1960744772105736	0.9517782829098099	1.1548635279742647	2.023327509493277	1.1952349526069703	1.0875662077163746	1.3286334226197545	1.0529131644944607	1.21529131104608	1.4472368320975815	2.213166131192481	1.043606486823083
1326	1.2252279150024006	0.8695482443810244	1.1307462435569429	1.942767912268117	1.2872715701260704	1.1235483919257698	1.262754491256348	1.1152816634083218	1.2326032566219138	1.5045246813595863	2.0760035299497	1.034422545198421
1327	1.1763061907194134	0.9237515557428267	1.128947094586824	1.944094113715721	1.1661659355396097	1.097316834191903	1.1630661736266414	1.0454779251499888	1.1425324082525266	1.4318261906289573	2.0015204995725484	1.0206176301055823
1328	1.2444102864026385	1.0264268494221913	1.1658256839082615	2.116886283471471	1.376901782322361	1.121940512101484	1.471164681216539	1.1197330262169394	1.2419509979115106	1.5257808117466019	2.175978896718346	1.0714487154768115
1329	1.1881467125513718	1.023241940763215	1.1263872023152386	2.0510696012710965	1.2377860691962632	1.0708023831495586	1.3713970309577088	1.050521335366173	1.1929978196234279	1.4334103505964388	2.1465807290108914	1.0197632147137203
1330	1.1884029638305378	0.7922758626373133	1.130547034009123	1.905188083925421	1.2494380231551685	1.0892609238897988	1.2757843859802915	1.0698047090723055	1.1665235151443347	1.4208581408549277	2.0800517936303287	1.0386090776069075
1331	1.2225768525439846	0.7951344222289598	1.163338171743446	2.0209608290157988	1.2412830157566057	1.1095157198653145	1.4903146092787019	1.1450859949244983	1.1709510148488584	1.4752349782228695	2.1127895176123923	1.072558008538222
1332	1.2433852640296934	0.9342316483803248	1.1265403803123122	1.8192161775203322	1.2430726245552062	1.095793836999137	1.158999034334488	1.0104050802195408	0.994722903078392	1.4464813236874312	2.0331826819030816	1.074378488168875
1333	1.1958449281947927	0.953681463473574	1.1042295801582667	1.8951635829396924	1.2273811031462583	1.053761513489814	1.3669922118344269	1.0238126235073004	1.1210097869488147	1.4282616911210098	2.210749030523293	1.0375566149107653
1334	1.2081556479669053	0.9066176098351265	1.125206784070268	1.8899402029897214	1.2132365257955533	1.1149309734476067	1.3412250184857408	1.0834291311710693	1.0778555033060588	1.4009337229309862	1.9468708162503872	1.0532695423066236
1335	1.1733488938173167	0.9148556210765187	1.1105696280409934	1.7869704987193533	1.1832409900295067	1.0515482919814028	1.4745153975237717	1.073632340384218	1.1728364890196725	1.3894359082239802	2.063056273997715	1.0366584207374643
1336	1.2092458541739792	0.8777908840635974	1.1392152239549032	2.055120647216297	1.2411212670435219	1.1176994515232896	1.294993874739134	1.026827453666254	1.0963966852155103	1.4288469797941148	2.0855079807160504	1.0505066995699155
1337	1.2110818725389165	0.9165504042246724	1.115211456068482	1.944453093187517	1.1781791018898315	1.0553841931297325	1.2707802097526868	1.0599913573932094	1.1049988234781851	1.4344064678035364	1.9602499651747962	1.0675368088378767
1338	1.1917480707668897	0.9580769052250648	1.1196937401899618	1.994843351837986	1.174532427478746	1.1126353385235237	1.3458715431322577	1.0205819532798879	1.006681241790269	1.4380079778515233	2.108801277114189	1.05193276025263
1339	1.1997839773593864	1.0319357530192732	1.1140113599794683	1.9979726528758548	1.2722445649982925	1.0820597404466432	1.2547642041280265	0.9911482169340448	0.9746484816213721	1.3626422986521187	2.019574491100562	1.0636332428503699
1340	1.2209515029466953	0.9083214407887011	1.1187486461171279	1.8111672596296848	1.2155843345923667	1.0905528068053394	1.2549777219863225	1.0352987686861166	0.9945671578656887	1.458554664842353	2.0916728422980846	1.048680883210218
1341	1.2216893236550719	0.9416442747690426	1.1477026836098254	2.1931618733044274	1.1753577227886944	1.1272303646445199	1.2537159741318782	1.0715208947949244	1.116033900652967	1.518772483229318	2.112464662746766	1.0354760147856676
1342	1.2395790177410386	0.931126239693459	1.1403681491718043	2.0210148012548297	1.211634542789308	1.0926418440676657	1.1540335425717325	1.0528296134456578	1.0993064285248326	1.5009773754921503	2.1091711728383333	1.0372542388140913
1343	1.2116479983014525	0.8481694538594992	1.1438018286716998	2.0217966653159496	1.2988579336517274	1.0970098141866182	1.2542871310480024	1.0546326569014555	1.0690285417245056	1.4162350594475532	2.1195315846726626	1.047613111559058
1344	1.1882501515610324	0.9948812745344191	1.1265968483336084	2.0286046609776758	1.1981234754058134	1.0843588292395705	1.3525217491819412	1.052289689751651	1.1077654386503768	1.435920903803178	2.214136325339692	1.0304578811910496
1345	1.198856418506716	0.9284651483977724	1.1340221673622928	2.1882508659869058	1.2424533943325098	1.0832052686565183	1.3128939622173461	1.0434874573009365	1.2462018219209852	1.495713418379629	2.2564164734125627	1.048798625313967
1346	1.2245403185292714	0.8139437778503594	1.1414361415602632	1.8982904563797323	1.2432912086342094	1.0632975098540018	1.2725634250508557	1.0813150611023976	1.1060252876183159	1.4209993111502925	1.9894114919304744	1.057599893591151
1347	1.218606265454226	0.8514552147159269	1.1184865955148566	1.8988802107268403	1.2548355055910847	1.0610657633976566	1.4071264461955952	1.038760121692268	1.0420197736031775	1.4569651211660766	2.096168319874813	1.0469972450254215
1348	1.2292459175019077	1.0013665587310443	1.1322215483844171	1.9781772001562408	1.2617614169087266	1.0798813440347215	1.423908972478193	1.1027471814278438	1.2383385198444725	1.3877278626031067	2.0907545298665977	1.0442080012030448
1349	1.2327474876673066	0.9534911703164033	1.1322717812811267	2.036029277699745	1.2006580621026295	1.0696672757267385	1.3281875696925003	1.0177894409069008	1.0011451692851208	1.4321551530446466	2.2396613137017107	1.0431892597642722
1350	1.2342248569942593	0.9371907116823346	1.140609529936772	2.1011147507719086	1.2302607655070323	1.0731990486472642	1.3662293828901235	1.0212904852541915	1.1139776978388118	1.4497704338870254	2.1342229864225715	1.0311201285667786
1351	1.1728508532506885	1.020039089056719	1.129426034786562	1.9977341511359983	1.2521927431640891	1.064237359008592	1.341774647495496	1.1300610018506223	1.1987038057141746	1.426174118862424	2.079712837127072	1.0468419503596502
1352	1.1966230493359828	0.9310435378311189	1.1597413479823244	2.1242290100353736	1.2782982416701174	1.0702131587906392	1.3678378909199762	1.0837107331940479	1.1767860135007338	1.4644321625690835	2.1370653690118533	1.0615514007709836
1353	1.1821001028720488	0.9278873183073324	1.1178228236789827	2.0915297287594856	1.2578450039204336	1.0941313058955373	1.2037976106481976	1.0159409472707825	1.1266506748185323	1.4166843024530378	2.189257099819082	1.0419723879013165
1354	1.2200425353805986	0.9500436199925889	1.1368867010671613	2.0261267872782613	1.2376556800466254	1.103431210026353	1.249833534091973	1.0722291943013051	1.01012086809524	1.4613859559289406	2.0489675391314655	1.0668679251613782
1355	1.2307579294324984	1.0023804005856323	1.1214313820194552	1.9708046115573026	1.1918099548676688	1.0609705150227506	1.3398150189362794	0.9862678986192253	1.005939399603147	1.4599127731209083	2.117651797351432	1.0540000077115792
1356	1.2684123290269347	1.027968617232809	1.1448961036379828	1.7401337711779232	1.2657724950051008	1.0420452387136019	1.434970198843292	1.0628693850074218	1.176291439307008	1.4646669563673698	2.1318440741093583	1.0887706751501878
1357	1.209583292679774	1.1195603718901437	1.1493499613936866	1.8346630489037887	1.2405498321772572	1.0633438837398732	1.359765424653268	1.1122448918133132	1.2184211120481148	1.4273473383433724	2.076837238846186	1.0491629644952478
1358	1.207600703290165	0.9091258266612945	1.1289990676101325	1.9687537619240327	1.1858100831599627	1.091230380366434	1.2598000246988206	1.0774557512223752	1.086862368378165	1.4173782234120884	2.0695962016443636	1.0464335420821962
1359	1.1837716284786572	0.9119963292169395	1.095556100485933	1.8755030212521324	1.1627899182097285	1.0357599852841577	1.3192294086497136	0.9968949636611204	1.074090954875855	1.43383368181178	2.037306530360003	1.0397364724935234
1360	1.1813366721459997	0.8904467421979769	1.1290698215135524	1.8361480381370958	1.174975520893602	1.0462069148118531	1.3166637151325393	1.0089745140923427	1.017554086000718	1.3789934441693235	1.877261549742967	1.0559684632563555
1361	1.2264126098668393	0.9661741166853378	1.133714470306874	1.7630113559174208	1.2732947476371832	1.0773479649136068	1.2307062538767857	0.9990559291171925	1.0191280232057935	1.4222064430281998	2.0427958294422424	1.066212274047929
1362	1.1874602403461816	0.8711243283448944	1.1272584801551497	2.2239366882426843	1.1694387856484163	1.1360847161821586	1.2168499591661068	1.0318954943386165	0.9968504903369846	1.450702542743438	1.976363934840613	1.0477268425060642
1363	1.2516379509269404	1.0088360472844762	1.1494785421110347	1.8667659681443434	1.2052780360694937	1.0720818855645453	1.5892803378706537	1.110423837502467	1.1257609675911593	1.4607428933389837	2.1410997069430318	1.0731203818975932
1364	1.1917481158701615	0.9782711137802508	1.1060658597857587	1.7580224884065603	1.1810204635387147	1.070462453936048	1.2561770663208753	1.0232691190821936	1.087365397803683	1.3885609443368574	2.0422848083192604	1.0387944265627937
1365	1.187587951998786	0.8254489229138906	1.1211120561227863	1.921849947832624	1.2499907625075297	1.054069975378549	1.5333217133566548	1.0361900606723853	1.0811531928291362	1.3861249412064094	2.0714039101810493	1.0544273076087538
1366	1.212611808259523	0.8317863206000932	1.1155202399244788	2.172600173189718	1.2755126832134338	1.0590841653982364	1.4122687053153362	1.032737259991907	1.1325042888101018	1.4445522863241014	2.146602194836306	1.0517175776478283
1367	1.1862601271577178	0.9424935947326837	1.1263047043135435	2.0971585249910563	1.2407271551186754	1.0547450887579841	1.2360853889013856	1.0247900112517054	1.2096957562866262	1.4718087385948857	2.088260585101214	1.0367134201505535
1368	1.2012551423514577	0.7667161043691835	1.1143495348974743	2.0813252024466364	1.2807005039844723	1.06741559055141	1.126524239409985	0.9839034293418504	1.0015652320524375	1.387674147014187	2.0236908993843277	1.0270449138652757
1369	1.2135596477615265	1.0957845183475468	1.1391890523710138	2.022814698495383	1.1911509728237795	1.0834111608070875	1.2231370435905191	1.10829445832441	1.216142891278814	1.5378205268721816	2.194809588195735	1.048686253226977
1370	1.2347501018762772	1.0368400408145275	1.1314861831033436	1.9194828942845512	1.240232301492411	1.0965518928149796	1.280822766308058	1.0993707138196263	1.1942101262052633	1.4786365316520582	2.0320943221763366	1.081761651071928
1371	1.196063377021672	1.013719123434149	1.11931683357868	2.017963156463465	1.197366557046841	1.0616786390494668	1.1921369592202475	1.0647993636065056	1.127440067353875	1.3952255680922276	2.1904135143769055	1.0489225286453716
1372	1.2381972599419924	0.995835554732914	1.1397312088224971	2.2450730327892754	1.2370462002010434	1.07644509399013	1.1698011241835584	1.0455075988781795	1.0990174704315852	1.4809337641975948	2.166067498309127	1.038017575440243
1373	1.2188570133879013	0.9282040662582468	1.1374760384398082	2.053805088568951	1.2515931196284027	1.0876352402277505	1.3686209900236763	1.0441900573292933	1.1653955615391731	1.4276655021597022	1.965246494983283	1.0614568983511234
1374	1.2011377078021577	0.7508263653887837	1.1065978665950469	1.8732227359468872	1.228443391707714	1.0430923502930682	1.2919216807739184	1.046891340580953	1.1320953199491093	1.4373338702871097	2.0502396190337175	1.018672614685436
1375	1.2662043893298172	0.8584038258384008	1.1829699066969601	1.9856870792676644	1.3028636412702193	1.1170115051667813	1.299839980413231	1.108097136244859	0.9736715231036931	1.5041024227184354	2.1179309308825673	1.0993357191837767
1376	1.1925483392301603	0.9439681745462571	1.119253040860568	2.0732718867726416	1.272865739267641	1.0744038307027937	1.2291762844464416	1.0009615918631305	1.0100786628672538	1.4573699457411062	2.081489838617608	1.0616466462362382
1377	1.1814688350377789	0.9155374638158909	1.114776882055663	1.8721763769226265	1.2686990768640733	1.0207863366890928	1.2808188363748396	1.0514622700525196	1.176681612102665	1.4091315155052841	1.9965163995895683	1.024993206829179
1378	1.1836794451293786	0.8596854444110218	1.1230338869634742	1.925798241848745	1.2839538551362701	1.0984137051414224	1.204034959899208	1.0853952095919508	1.124490220494986	1.4352166846371353	2.089147633085859	1.0446764595407692
1379	1.1990498380608567	0.9916458516895161	1.1297558422672005	1.9941391096389924	1.270650372222323	1.0875302473054658	1.2763028084252053	1.0215013802305697	1.0501505533195683	1.4745459397697858	2.1649819511519133	1.0513207607339183
1380	1.2337276837983135	0.967499197304627	1.1521590267634334	2.108645110580947	1.277717534006195	1.0908314369953318	1.2136547688802388	1.117190068211108	1.1994308171831092	1.5324788824415765	2.160784345860078	1.0923243610695745
1381	1.179270046540953	0.9030058408892421	1.1320401636500241	1.8986949132044937	1.2542905970448313	1.1375990369427647	1.4388494851216034	1.0579217682923945	1.2018470811752273	1.4099553309472068	2.0285578769255816	1.02561898580597
1382	1.2412666582519865	0.9115517295187255	1.1380847808678505	1.9929394023989377	1.2313001087952844	1.0939299010079946	1.3938075300827697	1.0558256657336904	1.0608392868576932	1.4683720153084288	2.1051370101602647	1.0614496980741872
1383	1.1918750932386615	0.8337505889335673	1.149820489739343	2.1729375731166933	1.184702474286729	1.0946645121689957	1.4126362348726889	1.056344493853724	1.1068816048272756	1.460824409234548	2.075069624181492	1.0441280594768687
1384	1.1855135204060219	0.8347636872354542	1.113105060774288	1.8859169534212274	1.1796377519766372	1.0716974758268611	1.2755198647359294	1.048410218220088	1.0713782485291903	1.4322038658012541	2.116894431541013	1.0230442545362255
1385	1.2069796873733067	0.9854917436222601	1.1260349105726033	1.853184394967595	1.2275485579095846	1.0729792511087362	1.2529736400400011	1.0347963205177275	1.0615929326101676	1.4672696331907318	2.129905954966884	1.0496948493012923
1386	1.219180403355882	0.9920734460606213	1.1389062507180021	2.01669432333338	1.222112060700189	1.08503183860759	1.3624330900193964	1.0458478518586976	1.0250183100720112	1.434648052232793	2.1315768135553412	1.1154063378771575
1387	1.1980715345669464	0.8632107453906361	1.1360397664164454	2.0575567535667205	1.2622412162366707	1.0987215200614946	1.1516551919319487	1.0671559683427991	1.133708529300029	1.4431606878382757	2.0101268519090505	1.0473306826622275
1388	1.2122551226716685	0.9527614643982873	1.1265651936895995	1.9446645138542653	1.2626911075132694	1.1416587184109033	1.4182024736789505	1.0494835292528764	1.0714216780215189	1.4237497968607762	1.9961353325875513	1.0599565054294993
1389	1.2167539898269595	0.8958693849701632	1.1395395635070553	1.9985839290266165	1.2653004870284785	1.0513068951918634	1.2660971900917999	1.049047107300872	1.1699878972727287	1.5564841824091165	2.105595848954105	1.035012908697748
1390	1.1873779513228748	0.9359941134598336	1.1262601208712522	1.9596617402709524	1.1568960415485754	1.0586652208646274	1.516896989361883	1.040930307876154	1.1416794055888633	1.4632808082282025	2.085242855872447	1.0223680599182607
1391	1.2405217622599618	0.9351694059883223	1.1354191582635789	2.097758133645561	1.310779613267165	1.1017755572793981	1.4791409492066798	1.0491052127788973	1.0013479424065355	1.4455654461266285	2.084846561758416	1.1000618365870123
1392	1.2815039466907283	0.8253465513669811	1.168890933398426	2.0246858299966837	1.2482290773862532	1.113227762217905	1.1516605140458687	1.048591449714908	1.020277062799505	1.466513817008291	2.1929067411890046	1.1115434091231664
1393	1.1754733190870377	0.9061114008996788	1.096453423400349	1.944170741865338	1.227654060090299	1.0463097006815545	1.4541179687847667	1.0441582557195699	1.1282593201444022	1.455304787625234	2.1419713030997767	1.036124648377496
1394	1.1659561304991963	0.9306221086397951	1.111655039948789	1.8093375470409585	1.106394481755382	1.101876626774755	1.3780431049895558	1.042263136912374	1.0746604620290399	1.393406720646148	1.9818840657983958	1.0237898634071034
1395	1.2371837437928122	0.8238242988597035	1.1489741009845877	2.0120699213388384	1.2434605325387371	1.083745498406199	1.3596122291694372	1.0804798108531222	1.2151607207480544	1.4895023865121781	2.2408826804242934	1.0719413328499263
1396	1.159665284350696	0.8902044504867068	1.1255919459262111	1.9983198337265629	1.2075035641252823	1.0950182368478671	1.2950778357715864	1.0323262508136455	1.0069206919556084	1.4381526068914454	2.019123223856187	1.024690433761433
1397	1.1966278584144743	0.8925155553834397	1.1163693137938007	1.7437871079437577	1.2350051911501647	1.040382614042182	1.2895414929686757	1.052563749992876	0.9710564759167913	1.3970675092159788	2.0377523429925355	1.040078033765848
1398	1.1980266663502008	0.9818534285373701	1.124853901505724	1.8896094384902378	1.2709501769392046	1.0718545454579442	1.3801523028919704	1.0820606839546312	1.1794088669724756	1.4324021730749057	2.0703614509155277	1.0798282811715596
1399	1.2526593996023814	1.0858531426878142	1.1623542243148763	2.0305297411809287	1.1855070568156778	1.0956003535789076	1.3130535106044487	1.0654234080592981	1.0357873100793962	1.4692665755399141	2.1319599572962726	1.0965885626546734
1400	1.2112052123123798	0.8897564870339155	1.143273049512133	1.944352344563488	1.2045126483469852	1.1197504228705466	1.1261797277611203	1.0539066651395517	1.2132312556851423	1.4313767244689795	2.0942586607526366	1.055114280673836
1401	1.2428032665509325	0.9184588631324125	1.14665501669079	1.9297820849306118	1.1833797042301213	1.1142566065135404	1.3126852336882366	1.064451730741813	1.0762279304487241	1.487361575298641	2.090617996410669	1.033740590128344
1402	1.2018291844822993	0.988147076324562	1.1013170847119098	1.7928728495556945	1.2355591219327966	1.0559254651746721	1.3095641072218753	1.0069035112935385	1.1099313837616536	1.3707805814118963	1.9733320682244597	1.0620951191733095
1403	1.1801427679124394	0.8738988203007846	1.1322804396884338	1.8938776121724286	1.2477774426995154	1.055447126756115	1.3379954989422675	1.0491839399927474	1.1537058806910658	1.4319467388564053	1.9995519799878114	1.0669815285569493
1404	1.206122247961217	0.8828069080422599	1.1431837089651546	2.1200220869014923	1.2698157716077971	1.0845677523120933	1.5647477513543961	1.0229639652399427	1.0502857866048516	1.4392534901106229	2.120358853582165	1.0476403561154468
1405	1.2380194818954737	0.8569547878923817	1.1384117405079628	1.988724359572421	1.2068911217392113	1.1122179781398702	1.2435241972498816	1.086761936854133	1.2113140018725266	1.4134632756471952	2.0221999407257116	1.0754559528355427
1406	1.239839502098905	0.9431923031041176	1.1479584098211733	2.2595160744991634	1.2251793780286924	1.1355685561761553	1.3020513201634727	1.030233422685349	1.0797669068392193	1.4501625918345444	2.200851256598537	1.0591201663364578
1407	1.2177673919929026	0.8595976134941263	1.1338051298606362	1.8973396171975687	1.1457284951163245	1.1162311053171572	1.3709924865882985	1.0366710091993239	1.0563269389017251	1.4563876951428625	2.0343212115144698	1.0507516477653156
1408	1.2092543332515928	0.8725051099568927	1.127463005832066	2.1124134267140886	1.264029551573731	1.0878514067752758	1.2330444115919723	1.0958109435983587	1.1022265020135318	1.4515916232912263	2.172050218808166	1.0433110684318023
1409	1.1656938121596474	0.8762583796740578	1.1219857921677132	1.9458236577760137	1.113266021531732	1.0839454455866946	1.2768680513846273	1.0671469112071503	1.1924726478719037	1.4270128998567333	2.086510040029079	1.010112980041365
1410	1.234090387888821	1.0022092847285409	1.1605942333329453	2.044035011747235	1.3374203576953307	1.140754690136499	1.118242034924775	1.0669923522439768	1.1518931448123881	1.532187200993505	2.218781477870795	1.080082446341848
1411	1.1918937660760474	0.9533654676915639	1.1297964711650126	1.965325055241251	1.244898079438854	1.0768731755998904	1.3023362289670637	1.0452908801540937	1.2047336228061005	1.4948593823681244	2.104112203035495	1.0769150343596567
1412	1.2234226155961048	1.0235387262851632	1.142624722771167	2.2758254605343122	1.2289063098179955	1.1017052423541327	1.2739087442787753	1.082684083252154	1.1335369936097706	1.4685035574821637	2.1751555397603477	1.0504083999658815
1413	1.1985073508253885	0.9934440961601391	1.1114710286962481	1.8498954903814064	1.1827598419109757	1.0921149038480062	1.2185433406535773	1.0789425787526397	1.1233047569818269	1.386876552964412	1.9422551039041192	1.0248261384080357
1414	1.1996917950449257	1.001849124861398	1.1096077199015677	1.9052137333855805	1.217948413050069	1.0699323209749902	1.2627519351218124	1.0792620922710983	1.1775233416880577	1.4064787960965202	2.00856673105577	1.0507819057201644
1415	1.1979773707489119	0.9219856321674398	1.1231038747710356	2.1158472850608	1.2818662623828765	1.076504731488299	1.3392375524293652	1.0346851412624172	1.0420898404743544	1.4328952334667844	2.0551239555774488	1.0358477270816018
1416	1.209400544108655	1.018129143981517	1.1288779327395222	2.013063215697795	1.1460013333486294	1.0819007357411514	1.308828066318174	1.0574088637790706	1.1173979605034872	1.387152621018768	2.044511600186103	1.0519346269396141
1417	1.172117600376975	0.9645535118001827	1.109464647042525	1.8635855743633047	1.218643427488713	1.0585030069177628	1.1744855908594043	1.0339067541604154	1.0722676724575997	1.4727512068445974	2.0741553346131916	1.0572334347695662
1418	1.231615451922038	0.9234146230074569	1.14218295617173	2.0768745688839694	1.2421765081743945	1.133029155680098	1.3306141595673984	1.063365033443137	1.1368944031027852	1.536501761024789	2.072513745682977	1.0526002155294532
1419	1.212713190800858	0.7995159166511826	1.1182588685821497	1.772882004624551	1.220348222789798	1.0953265625362172	1.0659499635381027	1.0609779633844103	1.091634497441491	1.4281846571777848	1.9432300203069177	1.0280003726124798
1420	1.195292280556269	0.9357782771552472	1.1156780630023448	1.922648323909702	1.230452630659071	1.061066233633981	1.2887464529923562	1.0505852457373577	1.199639577710439	1.4270226353674131	1.9929436256985027	1.0645990184389913
1421	1.2351794968101215	0.9017672187942372	1.1223478958890194	2.0787993048927063	1.2755249976391734	1.0593177333044734	1.3147546730802648	1.0263130287736926	1.076743346278558	1.4651779817854844	2.0675612770958876	1.076181631949854
1422	1.2119635571297964	0.9306099443107348	1.1371856604657176	2.096262371520416	1.2995187721389763	1.0836340972243306	1.2393324577330476	1.0529833938266075	1.1766878290490888	1.4275619006998008	1.957938987392609	1.0543789075902181
1423	1.2164972901664939	0.9242105978401843	1.1429207301291813	1.9289081871457239	1.210185500887278	1.1282888512264124	1.2964957304572973	1.1310956306534115	1.1664845798602161	1.4489806457970258	2.0597655437416886	1.0440365308096609
1424	1.172774895447413	0.8067981727213335	1.109072876033846	1.862470061208412	1.1964497154630152	1.0432051176553343	1.267863511969507	1.0777617072998587	1.1567097450609614	1.3967486902920343	2.0788239096170185	1.042782976261769
1425	1.1939341625740867	0.9497281442604264	1.1282338807099381	1.8336738729787807	1.202998509713751	1.094408123858097	1.2770609712542884	1.0356830737058678	0.9939525320721261	1.3693031988185733	1.9650564067140188	1.099678605544303
1426	1.2046327017620653	0.8449694234055141	1.1112719517508438	1.8986900859286946	1.257573628723099	1.0758729227820045	1.20062299817879	0.985184214496912	0.9858116716382456	1.4333753326083412	2.0064993235145647	1.0451792395096813
1427	1.215805531442949	0.9737118615107173	1.1384507444949377	1.8955712218259435	1.2603224687345804	1.0904626104279542	1.4765263339985064	1.071085345195641	1.109713633157705	1.4642252134854397	2.101445627767691	1.0577184593462146
1428	1.23827809781717	0.9353861329460331	1.1554256131604965	1.8280737314425235	1.246186376117899	1.0885047848932607	1.437647114174134	1.0936932403364412	1.0915386764298156	1.4343590880946457	2.245671656992757	1.0642984089731888
1429	1.2106471184700307	0.8587018448073535	1.1350340672946277	1.8778615606638798	1.2226561543752228	1.06295831572856	1.3683575716479277	1.0363822192662853	1.1199928278615126	1.4864759847365197	2.0840516529794213	1.0418005408657818
1430	1.1842050663632855	0.8262226402729331	1.1241193582726414	1.9409574162077419	1.1282909917235047	1.1033488030524796	1.310514718725784	1.053106015489304	1.1473623353748497	1.3851376895560568	2.094783238472081	1.0550667878292053
1431	1.2267991685458042	1.20311454235422	1.1459342744072951	1.9095309325180536	1.278657817012058	1.1045433259177262	1.3457587960724993	1.062971645346039	1.0841007607520532	1.4441808435114447	2.1344602324804205	1.0835964223575711
1432	1.1836372920394465	0.8081638733510483	1.1239654185178511	2.074132276109396	1.215162691200138	1.08189589680907	1.2228769843990712	1.0099608009105545	1.1194101317792489	1.3727485810872901	1.9865705222635104	1.0502206016603517
1433	1.1895470834263173	0.8246011999103499	1.1202855182119882	1.9236535526059433	1.193952913150393	1.0901392254589755	1.3404514646113006	1.006433270037145	0.9779059373031078	1.4060052952175484	2.0415299942026595	1.0408579988751012
1434	1.2296451481162354	0.9719128508613714	1.142688950649779	2.1267661680558048	1.2517183980170217	1.0812814014811771	1.3640102619504615	1.0624057330896395	1.0669829681188405	1.4779736490042357	2.1601822038394247	1.0712314844493334
1435	1.2080348162114147	0.9106552899929964	1.1378157955455044	1.9828675079672369	1.1779552250516605	1.092393229641152	1.3751132540606223	1.040336511313596	1.1375183647658889	1.4414054582491802	1.980694392149457	1.0816582330017515
1436	1.1869125570217147	0.7470124488176806	1.1146647328046766	1.9957054077885854	1.248134504843402	1.034130268932929	1.4412425653198142	1.0828384262869053	1.141106426929646	1.4337041257189114	2.074557829269907	1.0407572380628478
1437	1.1875190071096204	0.8219239154523638	1.136267084214104	2.022495584047872	1.1813571848457372	1.0963312519624777	1.437495546111466	1.013958338346173	1.1489574493825134	1.498275088058631	2.194630347624306	1.047606211100841
1438	1.1855856779965703	0.8569651894452177	1.112334892922551	1.9000022295453338	1.260726518488828	1.0568299924964577	1.243347106816753	0.9603879142125299	0.9007857927438692	1.399608605304732	2.028153906727644	1.0126632159728404
1439	1.2396719841524988	0.8926252045259712	1.1481924219845778	2.1402648077113513	1.166234374359432	1.057982543839847	1.29533693699608	1.040693166451794	1.0737571874013416	1.4701188347550818	2.170002464244439	1.0687628696980496
